	chr	start	end	TargetGene	PctChange	Significant	Regulated	IncludeInModel	CustomTargetGeneTSS	strand	PrimaryTissue	NeighborhoodCellLine	PerturbMethod	Clonality	RNAReadoutMethod	Reference	Notes	Reason	nKO	semKO	nCtrl	semCtrl	lfcSE	padj	ClassAnnotation	nTests	PowerAtEffectSize=0.1	PowerAtEffectSize=0.2	PowerAtEffectSize=0.25	PowerAtEffectSize=0.5	CellType	TargetGeneTSS	region.id
1687	chr19	49665225	49665725	FTL	-0.02668211	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			32.0	0.0311585114946	971.0	0.00538501916225		0.7889502928100001		172.0	0.8739088663299999	0.999991747396	0.9999999980550001	1.0	K562		
1688	chr19	49680225	49680725	FTL	-0.03763181	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			50.0	0.0187951023439	971.0	0.00538501916225		0.5867069176240001		172.0	0.99394804616	1.0	1.0	1.0	K562		
1689	chr19	49702045	49702565	FTL	-0.01751813	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			25.0	0.0360371930673	971.0	0.00538501916225		0.937124964116		172.0	0.7793832995479999	0.999779751485	0.999999487485	1.0	K562		
1690	chr19	49703485	49704025	FTL	0.02721066	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			78.0	0.022280742514499997	971.0	0.00538501916225		0.6921754025489999		172.0	0.994093668528	0.999999999997	1.0	1.0	K562		
1691	chr19	49710985	49711965	FTL	-0.02643151	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			10.0	0.049518062805699994	971.0	0.00538501916225		0.937124964116		172.0	0.400044253552	0.960318668378	0.997094061101	1.0	K562		
1692	chr19	49713185	49714125	FTL	-0.01809757	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			124.0	0.014538731796	971.0	0.00538501916225		0.7590663789650001		172.0	0.999990580316	1.0	1.0	1.0	K562		
1693	chr19	49716965	49717525	FTL	0.00647281	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			43.0	0.0209383007705	971.0	0.00538501916225		0.937124964116		172.0	0.981590715809	0.99999999999	1.0	1.0	K562		
1694	chr19	49728025	49728545	FTL	-0.01520654	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			35.0	0.036105076008	971.0	0.00538501916225		0.937124964116		172.0	0.8534069315080001	0.9999248428849999	0.999999876687	1.0	K562		
1695	chr19	49729185	49729685	FTL	0.02974676	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			40.0	0.032244315891400005	971.0	0.00538501916225		0.7590663789650001		172.0	0.902063480036	0.999993265861	0.9999999979709999	1.0	K562		
1696	chr19	49770065	49770625	FTL	-0.16181019	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			7.0	0.04397646791999999	971.0	0.00538501916225		0.118254439595		172.0	0.21968865634399998	0.9310742133609999	0.9955043063410001	1.0	K562		
1697	chr19	49804405	49804965	FTL	0.01446608	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			79.0	0.016598368388799998	971.0	0.00538501916225		0.8701202091760001		172.0	0.999629838098	1.0	1.0	1.0	K562		
1698	chr19	49831025	49831585	FTL	-0.03169096	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			35.0	0.0285533556097	971.0	0.00538501916225		0.7590663789650001		172.0	0.9102092224160001	0.999999139042	0.999999999961	1.0	K562		
1699	chr19	49831645	49832165	FTL	0.00991899	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			27.0	0.0288199117955	971.0	0.00538501916225		0.937124964116		172.0	0.8549700876540001	0.999996066718	0.999999999667	1.0	K562		
1700	chr19	49834705	49835265	FTL	0.02916466	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			38.0	0.023218225741	971.0	0.00538501916225		0.769800163981		172.0	0.9598069745290001	0.99999999861	1.0	1.0	K562		
1701	chr19	49838085	49838926	FTL	0.01476528	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			72.0	0.0184120350318	971.0	0.00538501916225		0.8817925498549999		172.0	0.998492157411	1.0	1.0	1.0	K562		
1702	chr19	49842065	49842605	FTL	0.00853915	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			84.0	0.0203520878724	971.0	0.00538501916225		0.937124964116		172.0	0.997579249786	1.0	1.0	1.0	K562		
1703	chr19	49843445	49843945	FTL	0.02254046	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			59.0	0.018933952381500002	971.0	0.00538501916225		0.769800163981		172.0	0.996345815796	1.0	1.0	1.0	K562		
1704	chr19	49851005	49851525	FTL	-0.02096154	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			46.0	0.0213930167778	971.0	0.00538501916225		0.79590252542		172.0	0.983076881424	0.9999999999860001	1.0	1.0	K562		
1705	chr19	49866745	49867291	FTL	-0.02129232	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			96.0	0.013631858713	971.0	0.00538501916225		0.731443402911		172.0	0.999990567425	1.0	1.0	1.0	K562		
1706	chr19	49891088	49891724	FTL	0.015229399999999999	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			60.0	0.018032221301099997	971.0	0.00538501916225		0.901638298961		172.0	0.9976736723720001	1.0	1.0	1.0	K562		
1707	chr19	49895045	49895585	FTL	0.00927961	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			74.0	0.018119060033099998	971.0	0.00538501916225		0.937124964116		172.0	0.999312262262	1.0	1.0	1.0	K562		
1708	chr3	127292685	127293205	RPN1	0.02103794	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			79.0	0.0191770595814	843.0	0.00608566027567		0.946246070925		173.0	0.994717651317	1.0	1.0	1.0	K562		
1709	chr3	127293725	127294245	RPN1	-0.00354283	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			59.0	0.020863146463200002	843.0	0.00608566027567		0.9759907545569999		173.0	0.979872558978	0.9999999999860001	1.0	1.0	K562		
1710	chr3	127303265	127303845	RPN1	0.04866071	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			46.0	0.0255068279501	843.0	0.00608566027567		0.8731754723440001		173.0	0.923046604927	0.999999919427	1.0	1.0	K562		
1711	chr3	127309352	127309925	RPN1	-0.01089462	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			82.0	0.0212715722939	843.0	0.00608566027567		0.946246070925		173.0	0.9903026947660001	0.999999999996	1.0	1.0	K562		
1712	chr3	127314125	127314645	RPN1	0.00893726	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			53.0	0.0265185205851	843.0	0.00608566027567		0.9759907545569999		173.0	0.934327368637	0.999999891544	0.999999999999	1.0	K562		
1713	chr3	127316945	127317449	RPN1	0.06279291	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			56.0	0.018795134119799998	843.0	0.00608566027567		0.24474978911800002		173.0	0.986204511691	1.0	1.0	1.0	K562		
1714	chr3	127347585	127348251	RPN1	0.01438289	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			88.0	0.0177247467196	843.0	0.00608566027567		0.946246070925		173.0	0.997980517163	1.0	1.0	1.0	K562		
1715	chr3	127348905	127349405	RPN1	-0.01247051	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			35.0	0.0296158204134	843.0	0.00608566027567		0.946246070925		173.0	0.8280322979420001	0.999989495343	0.999999998265	1.0	K562		
1716	chr3	127353445	127353945	RPN1	0.01832304	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			29.0	0.0309143824358	843.0	0.00608566027567		0.946246070925		173.0	0.757092396003	0.9999457625939999	0.999999975886	1.0	K562		
1717	chr3	127391465	127392045	RPN1	-0.009500100000000001	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			85.0	0.0165148047712	843.0	0.00608566027567		0.946246070925		173.0	0.998804554309	1.0	1.0	1.0	K562		
1718	chr3	127402465	127403005	RPN1	0.01203724	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			38.0	0.030244574827400002	843.0	0.00608566027567		0.9759907545569999		173.0	0.8439750604620001	0.999989422632	0.999999997861	1.0	K562		
1719	chr3	127414885	127415485	RPN1	-0.01986136	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			48.0	0.021999967996900002	843.0	0.00608566027567		0.946246070925		173.0	0.95620213574	0.999999999432	1.0	1.0	K562		
1720	chr3	127416205	127416705	RPN1	0.00702375	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			47.0	0.0294155926546	843.0	0.00608566027567		0.9759907545569999		173.0	0.8939081322720001	0.9999976375120001	0.999999999783	1.0	K562		
1721	chr3	127419965	127420485	RPN1	0.00329276	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			56.0	0.0219759068152	843.0	0.00608566027567		0.9839607464550001		173.0	0.9706649216050001	0.9999999998260001	1.0	1.0	K562		
1722	chr3	127420905	127421445	RPN1	0.01422973	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			75.0	0.0195928632165	843.0	0.00608566027567		0.946246070925		173.0	0.9928727685259999	1.0	1.0	1.0	K562		
1723	chr3	127425785	127426285	RPN1	0.01494183	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			60.0	0.0209874144535	843.0	0.00608566027567		0.946246070925		173.0	0.980204924781	0.999999999984	1.0	1.0	K562		
1724	chr3	127448265	127448765	RPN1	-0.02557145	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			31.0	0.029822558092900003	843.0	0.00608566027567		0.946246070925		173.0	0.789087404171	0.99997831174	0.999999995021	1.0	K562		
1725	chr3	127609345	127609845	RPN1	-0.0109354	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			16.0	0.034544787187099996	843.0	0.00608566027567		0.9759907545569999		173.0	0.453313633935	0.996867680241	0.99998402092	1.0	K562		
1726	chr3	127729945	127730485	RPN1	-0.00097443	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			48.0	0.025891762747599998	843.0	0.00608566027567		0.9839607464550001		173.0	0.92625694686	0.999999904681	0.999999999999	1.0	K562		
1727	chr3	127770845	127771461	RPN1	0.17350858	True	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			64.0	0.044578176884900005	843.0	0.00608566027567		1.01693697741e-09		173.0	0.818147693512	0.9991288294149999	0.999988936988	1.0	K562		
1728	chr3	127786325	127786825	RPN1	0.03776784	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			41.0	0.0264652959068	843.0	0.00608566027567		0.946246070925		173.0	0.894177276375	0.999999591964	0.999999999994	1.0	K562		
1729	chr3	127786865	127787365	RPN1	-0.02073218	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			67.0	0.0187573159122	843.0	0.00608566027567		0.946246070925		173.0	0.992461522698	1.0	1.0	1.0	K562		
1730	chr3	127794325	127794902	RPN1	0.02794133	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			87.0	0.017399152128700003	843.0	0.00608566027567		0.946246070925		173.0	0.998220980781	1.0	1.0	1.0	K562		
1731	chr3	127795605	127796485	RPN1	-0.01593428	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			112.0	0.0155412503253	843.0	0.00608566027567		0.946246070925		173.0	0.999781734632	1.0	1.0	1.0	K562		
1732	chr3	127799065	127799585	RPN1	-0.04004072	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			20.0	0.0368845303964	843.0	0.00608566027567		0.946246070925		173.0	0.568761157012	0.9978017687109999	0.999985786717	1.0	K562		
1733	chr3	127842505	127843005	RPN1	0.02525675	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			65.0	0.0210162895048	843.0	0.00608566027567		0.946246070925		173.0	0.9839057206820001	0.99999999999	1.0	1.0	K562		
1734	chr3	127847065	127847565	RPN1	-0.00314483	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			29.0	0.0283096034089	843.0	0.00608566027567		0.9839607464550001		173.0	0.777755760217	0.999987682197	0.999999998616	1.0	K562		
1735	chr3	127852385	127852885	RPN1	-0.04048628	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			14.0	0.0561245139406	843.0	0.00608566027567		0.946246070925		173.0	0.41650477895800003	0.9406822365090001	0.9927816818299999	0.999999999997	K562		
1736	chr3	127864025	127865005	RPN1	-0.01723517	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			38.0	0.027914095623200002	843.0	0.00608566027567		0.946246070925		173.0	0.864329429207	0.99999788939	0.9999999998929999	1.0	K562		
1737	chr3	127871725	127873065	RPN1	0.02979209	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			63.0	0.0218568840802	843.0	0.00608566027567		0.946246070925		173.0	0.978700026217	0.999999999938	1.0	1.0	K562		
1738	chr3	127889705	127890205	RPN1	-0.01447774	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			29.0	0.0350690779178	843.0	0.00608566027567		0.946246070925		173.0	0.728399607845	0.99968401125	0.999999290327	1.0	K562		
1739	chr3	127909265	127909825	RPN1	0.06791597	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			12.0	0.0692790139743	843.0	0.00608566027567		0.946246070925		173.0	0.381312855313	0.871993878654	0.968188871294	0.999999974754	K562		
1740	chr3	127912465	127912965	RPN1	-0.00034902	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			44.0	0.026859616930400003	843.0	0.00608566027567		0.9839607464550001		173.0	0.904184978336	0.9999996029260001	0.999999999993	1.0	K562		
1741	chr3	127914145	127914685	RPN1	0.050736500000000004	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			46.0	0.0289852263557	843.0	0.00608566027567		0.852717165544		173.0	0.89389172715	0.999998117133	0.999999999862	1.0	K562		
1742	chr3	127945565	127946125	RPN1	0.02144235	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			48.0	0.0231420567614	843.0	0.00608566027567		0.946246070925		173.0	0.9478218370970001	0.999999996746	1.0	1.0	K562		
1743	chr3	127985205	127985705	RPN1	-0.00030042	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			63.0	0.022348400029700004	843.0	0.00608566027567		0.9839607464550001		173.0	0.976294874863	0.999999999851	1.0	1.0	K562		
1744	chr3	128058225	128059225	RPN1	-0.02171298	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			17.0	0.04438130128380001	843.0	0.00608566027567		0.946246070925		173.0	0.486838876281	0.986072282305	0.9995425583740001	1.0	K562		
1745	chr3	128062345	128062845	RPN1	0.010160200000000001	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			58.0	0.0209719698209	843.0	0.00608566027567		0.9759907545569999		173.0	0.97836778841	0.99999999998	1.0	1.0	K562		
1746	chr3	128063965	128064505	RPN1	0.0205436	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			47.0	0.027920257699099997	843.0	0.00608566027567		0.946246070925		173.0	0.906358132752	0.999999275423	0.999999999974	1.0	K562		
1747	chr3	128072825	128073345	RPN1	0.02012976	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			50.0	0.0245802580833	843.0	0.00608566027567		0.946246070925		173.0	0.942005620579	0.999999983137	1.0	1.0	K562		
1748	chr3	128099505	128100005	RPN1	0.02252484	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			62.0	0.025921318232	843.0	0.00608566027567		0.946246070925		173.0	0.954205786323	0.999999973774	1.0	1.0	K562		
1749	chr3	128102265	128102785	RPN1	0.0013887	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			63.0	0.0220215865888	843.0	0.00608566027567		0.997748596059		173.0	0.9779080284899999	0.999999999917	1.0	1.0	K562		
1750	chr3	128128845	128129365	RPN1	0.01901981	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			85.0	0.0163675398012	843.0	0.00608566027567		0.946246070925		173.0	0.998902405193	1.0	1.0	1.0	K562		
1751	chr3	128131325	128132705	RPN1	0.01152029	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			99.0	0.015796943616	843.0	0.00608566027567		0.946246070925		173.0	0.999578063724	1.0	1.0	1.0	K562		
1752	chr3	128134065	128134565	RPN1	-0.02411031	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			74.0	0.0219216632755	843.0	0.00608566027567		0.946246070925		173.0	0.985275110759	0.999999999975	1.0	1.0	K562		
1753	chr3	128134685	128136105	RPN1	-0.01806736	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			177.0	0.018555908809099998	843.0	0.00608566027567		0.946246070925		173.0	0.9993808054269999	1.0	1.0	1.0	K562		
1754	chr3	128143185	128143945	RPN1	0.00866937	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			25.0	0.0357512848482	843.0	0.00608566027567		0.9759907545569999		173.0	0.670079150832	0.9993070463670001	0.9999976335200002	1.0	K562		
1755	chr3	128145125	128145805	RPN1	-0.06600576	True	True	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			87.0	0.020447459686599997	843.0	0.00608566027567		0.027235179651000002		173.0	0.9935400684219999	1.0	1.0	1.0	K562		
1756	chr3	128175865	128176365	RPN1	0.02916731	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			46.0	0.023072284536	843.0	0.00608566027567		0.946246070925		173.0	0.94278869168	0.9999999960250001	1.0	1.0	K562		
1757	chr3	128201605	128202445	RPN1	0.02583733	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			79.0	0.0182676836664	843.0	0.00608566027567		0.946246070925		173.0	0.996328733221	1.0	1.0	1.0	K562		
1758	chr3	128206514	128208295	RPN1	0.00647407	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			81.0	0.0181064658767	843.0	0.00608566027567		0.9759907545569999		173.0	0.996841234924	1.0	1.0	1.0	K562		
1759	chr3	128214185	128214725	RPN1	-0.0014002	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			54.0	0.018506889848	843.0	0.00608566027567		0.9839607464550001		173.0	0.9856156931829999	1.0	1.0	1.0	K562		
1760	chr3	128215225	128216165	RPN1	-0.00959711	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			73.0	0.0204014342697	843.0	0.00608566027567		0.946246070925		173.0	0.990032617169	0.999999999999	1.0	1.0	K562		
1761	chr3	128216385	128216885	RPN1	0.00593004	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			67.0	0.0209830921953	843.0	0.00608566027567		0.9759907545569999		173.0	0.9852639851680001	0.999999999993	1.0	1.0	K562		
1762	chr3	128223685	128224185	RPN1	0.02223608	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			52.0	0.020839746855	843.0	0.00608566027567		0.946246070925		173.0	0.971503275069	0.999999999962	1.0	1.0	K562		
1763	chr3	128251705	128252205	RPN1	0.12577660000000002	True	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			26.0	0.0461722947454	843.0	0.00608566027567		0.021923089386100002		173.0	0.639700682314	0.9938755111650001	0.9998272169069999	1.0	K562		
1764	chr3	128266145	128266645	RPN1	-0.06939793	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			54.0	0.024550465257299998	843.0	0.00608566027567		0.126817989046		173.0	0.9508788056440001	0.999999989708	1.0	1.0	K562		
1765	chr3	128267505	128268525	RPN1	-0.01472356	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			123.0	0.0130361845594	843.0	0.00608566027567		0.946246070925		173.0	0.999988459362	1.0	1.0	1.0	K562		
1766	chr3	128272805	128273385	RPN1	0.01215357	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			62.0	0.0181436138305	843.0	0.00608566027567		0.946246070925		173.0	0.9920835580840001	1.0	1.0	1.0	K562		
1767	chr3	128292545	128293145	RPN1	0.00918114	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			59.0	0.016893600460299998	843.0	0.00608566027567		0.9759907545569999		173.0	0.9939824441959999	1.0	1.0	1.0	K562		
1768	chr3	128296625	128297185	RPN1	0.017909599999999998	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			65.0	0.0206100042518	843.0	0.00608566027567		0.946246070925		173.0	0.9855198216709999	0.999999999996	1.0	1.0	K562		
1769	chr3	128303145	128303645	RPN1	0.03526432	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			83.0	0.0167752239185	843.0	0.00608566027567		0.9144097237630001		173.0	0.998488741129	1.0	1.0	1.0	K562		
1770	chr3	128303965	128304565	RPN1	0.02458003	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			36.0	0.023735732170799998	843.0	0.00608566027567		0.946246070925		173.0	0.8899256496119999	0.9999999443350001	1.0	1.0	K562		
1771	chr3	128309725	128310305	RPN1	0.01893621	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			68.0	0.0215963345821	843.0	0.00608566027567		0.946246070925		173.0	0.983408351654	0.9999999999779999	1.0	1.0	K562		
1772	chr3	128399345	128399845	RPN1	-0.06613974	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			55.0	0.021328812136200002	843.0	0.00608566027567		0.142362018638		173.0	0.973384039482	0.9999999999410001	1.0	1.0	K562		
1773	chr3	128442065	128442605	RPN1	0.03127904	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			36.0	0.0266924911706	843.0	0.00608566027567		0.946246070925		173.0	0.863162400559	0.999998969149	0.999999999975	1.0	K562		
