Assay_Accessibility	Assay_H3K27ac	Audit ERROR_Accessibility	Audit ERROR_H3K27ac	Audit INTERNAL_ACTION_Accessibility	Audit INTERNAL_ACTION_H3K27ac	Audit NOT_COMPLIANT_Accessibility	Audit NOT_COMPLIANT_H3K27ac	Audit WARNING_Accessibility	Audit WARNING_H3K27ac	Biological replicate(s)_Accessibility	Biological replicate(s)_H3K27ac	Biosample genetic modifications categories	Biosample genetic modifications gene targets	Biosample genetic modifications methods	Biosample genetic modifications site coordinates_Accessibility	Biosample genetic modifications site coordinates_H3K27ac	Biosample genetic modifications targets	Biosample genetic modifications zygosity_Accessibility	Biosample genetic modifications zygosity_H3K27ac	Biosample organism	Biosample term id_Accessibility	Biosample term id_H3K27ac	Biosample term name	Biosample treatments	Biosample treatments amount	Biosample treatments duration	Biosample type_Accessibility	Biosample type_H3K27ac	Controlled by_Accessibility	Controlled by_H3K27ac	Derived from_Accessibility	Derived from_H3K27ac	Experiment accession_Accessibility	Experiment accession_H3K27ac	Experiment date released_Accessibility	Experiment date released_H3K27ac	Experiment target_Accessibility	Experiment target_H3K27ac	File Status_Accessibility	File Status_H3K27ac	File accession_Accessibility	File accession_H3K27ac	File assembly	File download URL_Accessibility	File download URL_H3K27ac	File format	File format type_Accessibility	File format type_H3K27ac	File type	Genome annotation	Lab	Library crosslinking method_Accessibility	Library crosslinking method_H3K27ac	Library depleted in_Accessibility	Library depleted in_H3K27ac	Library extraction method_Accessibility	Library extraction method_H3K27ac	Library fragmentation method_Accessibility	Library fragmentation method_H3K27ac	Library lysis method_Accessibility	Library lysis method_H3K27ac	Library made from_Accessibility	Library made from_H3K27ac	Library size range_Accessibility	Library size range_H3K27ac	Library strand specific_Accessibility	Library strand specific_H3K27ac	Mapped read length_Accessibility	Mapped read length_H3K27ac	Output type	Paired end_Accessibility	Paired end_H3K27ac	Paired with_Accessibility	Paired with_H3K27ac	Platform_Accessibility	Platform_H3K27ac	Project_Accessibility	Project_H3K27ac	RBNS protein concentration_Accessibility	RBNS protein concentration_H3K27ac	Read length_Accessibility	Read length_H3K27ac	Run type_Accessibility	Run type_H3K27ac	Size_Accessibility	Size_H3K27ac	Technical replicate(s)_Accessibility	Technical replicate(s)_H3K27ac	dbxrefs_Accessibility	dbxrefs_H3K27ac	md5sum_Accessibility	md5sum_H3K27ac	s3_uri_Accessibility	s3_uri_H3K27ac	File accession_H3K27ac bam
DNase-seq DNase-seq	ChIP-seq ChIP-seq	file validation error	0.0	mismatched file status	experiment not submitted to GEO	0.0	0.0	0.0	0.0	1	2	0.0	0.0	nan	0.0	0.0	0.0	0.0	0.0	Homo sapiens	CL:1001606	CL:1001606	foreskin keratinocyte	0.0	0.0	0.0	primary cell	primary cell	0.0	0.0	ENCFF440YFN, ENCFF549HLL, ENCFF697FAU	ENCFF587OAI, ENCFF807MUK, ENCFF918BDP	ENCSR724CND	ENCSR736ZEG	2013-07-31	2017-10-10	0.0	H3K27ac-human	released	released	ENCFF174FMO	ENCFF205YTD	hg19	https://www.encodeproject.org/files/ENCFF174FMO/@@download/ENCFF174FMO.bam	https://www.encodeproject.org/files/ENCFF205YTD/@@download/ENCFF205YTD.bam	bam	0.0	0.0	bam	0.0	ENCODE Processing Pipeline	0.0	formaldehyde	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	DNA	DNA	0.0	0.0	0.0	0.0	0.0	101.0	unfiltered alignments	0.0	0.0	0.0	0.0	0.0	0.0	Roadmap	GGR	0.0	0.0	0.0	0.0	single-ended	single-ended	1714707324	3979840192	1_2	2_1	0.0	0.0	6612b497bc32b3199ac98b24cde10aef	71049ac83047fb47961cf22ebc219503	s3://encode-public/2017/10/03/e99fee4e-e7fe-4182-b594-b3bed4c38eb4/ENCFF174FMO.bam	s3://encode-public/2017/01/07/8d40fd50-2fc8-4ddb-a570-35d2db4ac1ac/ENCFF205YTD.bam	ENCFF205YTD
DNase-seq DNase-seq	ChIP-seq ChIP-seq	file validation error	0.0	sequencing runs labeled as technical replicates, mismatched file status	experiment not submitted to GEO	0.0	0.0	0.0	0.0	1	1	0.0	0.0	nan	0.0	0.0	0.0	0.0	0.0	Homo sapiens	CL:1001606	CL:1001606	foreskin keratinocyte	0.0	0.0	0.0	primary cell	primary cell	0.0	0.0	ENCFF170VCH, ENCFF549HLL, ENCFF568UXI, ENCFF811RDN, ENCFF924EJM	ENCFF097WZJ, ENCFF807MUK, ENCFF995BBI	ENCSR035RVH	ENCSR736ZEG	2013-07-31	2017-10-10	0.0	H3K27ac-human	released	released	ENCFF394UBH	ENCFF931ISK	hg19	https://www.encodeproject.org/files/ENCFF394UBH/@@download/ENCFF394UBH.bam	https://www.encodeproject.org/files/ENCFF931ISK/@@download/ENCFF931ISK.bam	bam	0.0	0.0	bam	0.0	ENCODE Processing Pipeline	0.0	formaldehyde	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	DNA	DNA	0.0	0.0	0.0	0.0	0.0	101.0	unfiltered alignments	0.0	0.0	0.0	0.0	0.0	0.0	Roadmap	GGR	0.0	0.0	0.0	0.0	paired-ended	single-ended	13708639515	3757389335	1_3	1_1	0.0	0.0	e91df407b22e4010e1e90d58e07e823c	fa54c6fd8a7f7e5b8171e83c9f0f50ce	s3://encode-public/2018/05/07/3c3a8e40-53dc-4307-962c-c94421327d20/ENCFF394UBH.bam	s3://encode-public/2017/01/07/8d7c1708-f7ce-417b-a1a3-888402f451e7/ENCFF931ISK.bam	ENCFF931ISK
DNase-seq DNase-seq	ChIP-seq ChIP-seq	file validation error	0.0	sequencing runs labeled as technical replicates, mismatched file status	experiment not submitted to GEO	0.0	0.0	0.0	0.0	1	2	0.0	0.0	nan	0.0	0.0	0.0	0.0	0.0	Homo sapiens	CL:1001606	CL:1001606	foreskin keratinocyte	0.0	0.0	0.0	primary cell	primary cell	0.0	0.0	ENCFF170VCH, ENCFF549HLL, ENCFF568UXI, ENCFF811RDN, ENCFF924EJM	ENCFF587OAI, ENCFF807MUK, ENCFF918BDP	ENCSR035RVH	ENCSR736ZEG	2013-07-31	2017-10-10	0.0	H3K27ac-human	released	released	ENCFF394UBH	ENCFF205YTD	hg19	https://www.encodeproject.org/files/ENCFF394UBH/@@download/ENCFF394UBH.bam	https://www.encodeproject.org/files/ENCFF205YTD/@@download/ENCFF205YTD.bam	bam	0.0	0.0	bam	0.0	ENCODE Processing Pipeline	0.0	formaldehyde	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	DNA	DNA	0.0	0.0	0.0	0.0	0.0	101.0	unfiltered alignments	0.0	0.0	0.0	0.0	0.0	0.0	Roadmap	GGR	0.0	0.0	0.0	0.0	paired-ended	single-ended	13708639515	3979840192	1_3	2_1	0.0	0.0	e91df407b22e4010e1e90d58e07e823c	71049ac83047fb47961cf22ebc219503	s3://encode-public/2018/05/07/3c3a8e40-53dc-4307-962c-c94421327d20/ENCFF394UBH.bam	s3://encode-public/2017/01/07/8d40fd50-2fc8-4ddb-a570-35d2db4ac1ac/ENCFF205YTD.bam	ENCFF205YTD
DNase-seq DNase-seq	ChIP-seq ChIP-seq	file validation error	0.0	mismatched file status, experiment not submitted to GEO	0.0	0.0	0.0	0.0	low read depth, moderate library complexity, low read length, mild to moderate bottlenecking	1	1	0.0	0.0	nan	0.0	0.0	0.0	0.0	0.0	Homo sapiens	CL:0000223	CL:0000223	endodermal cell	0.0	0.0	0.0	in vitro differentiated cells	in vitro differentiated cells	0.0	0.0	ENCFF099UXO, ENCFF282WAV, ENCFF549HLL, ENCFF602VMH, ENCFF667SWK	ENCFF622OAL, ENCFF807MUK, ENCFF878IZP	ENCSR166KPV	ENCSR200ETW	2017-12-13	2013-07-31	0.0	H3K27ac-human	released	released	ENCFF106NQV	ENCFF861XCF	hg19	https://www.encodeproject.org/files/ENCFF106NQV/@@download/ENCFF106NQV.bam	https://www.encodeproject.org/files/ENCFF861XCF/@@download/ENCFF861XCF.bam	bam	0.0	0.0	bam	0.0	ENCODE Processing Pipeline	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	DNA	DNA	0.0	0.0	0.0	0.0	0.0	36.0	unfiltered alignments	0.0	0.0	0.0	0.0	0.0	0.0	ENCODE	Roadmap	0.0	0.0	0.0	0.0	single-ended	single-ended	9456933337	1490147881	1_1	1_2	0.0	0.0	8fc26a88f7cbc224f3aaf0d2de667d01	5dec745d9f93d2dc0afdb94229282e4c	s3://encode-public/2017/12/05/0a9e4dc8-eae6-4822-8b9a-ef5624ab08cc/ENCFF106NQV.bam	s3://encode-public/2016/12/19/0f70e3f6-0416-4753-bbad-a6e779c74ce9/ENCFF861XCF.bam	ENCFF861XCF
DNase-seq DNase-seq	ChIP-seq ChIP-seq	file validation error	0.0	mismatched file status, experiment not submitted to GEO	0.0	0.0	0.0	0.0	low read depth, moderate library complexity, low read length, mild to moderate bottlenecking	1	2	0.0	0.0	nan	0.0	0.0	0.0	0.0	0.0	Homo sapiens	CL:0000223	CL:0000223	endodermal cell	0.0	0.0	0.0	in vitro differentiated cells	in vitro differentiated cells	0.0	0.0	ENCFF099UXO, ENCFF282WAV, ENCFF549HLL, ENCFF602VMH, ENCFF667SWK	ENCFF199QKQ, ENCFF441DST, ENCFF807MUK	ENCSR166KPV	ENCSR200ETW	2017-12-13	2013-07-31	0.0	H3K27ac-human	released	released	ENCFF106NQV	ENCFF324EOW	hg19	https://www.encodeproject.org/files/ENCFF106NQV/@@download/ENCFF106NQV.bam	https://www.encodeproject.org/files/ENCFF324EOW/@@download/ENCFF324EOW.bam	bam	0.0	0.0	bam	0.0	ENCODE Processing Pipeline	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	DNA	DNA	0.0	0.0	0.0	0.0	0.0	36.0	unfiltered alignments	0.0	0.0	0.0	0.0	0.0	0.0	ENCODE	Roadmap	0.0	0.0	0.0	0.0	single-ended	single-ended	9456933337	1776499589	1_1	2_2	0.0	0.0	8fc26a88f7cbc224f3aaf0d2de667d01	2feeb4f272460cd621c28f06e3bfb3dc	s3://encode-public/2017/12/05/0a9e4dc8-eae6-4822-8b9a-ef5624ab08cc/ENCFF106NQV.bam	s3://encode-public/2016/12/19/8b69b944-7c1d-4b88-ade5-461535f3734e/ENCFF324EOW.bam	ENCFF324EOW
DNase-seq DNase-seq	ChIP-seq ChIP-seq	file validation error	0.0	mismatched file status, experiment not submitted to GEO	0.0	0.0	0.0	0.0	low read depth, moderate library complexity, low read length, mild to moderate bottlenecking	2	1	0.0	0.0	nan	0.0	0.0	0.0	0.0	0.0	Homo sapiens	CL:0000223	CL:0000223	endodermal cell	0.0	0.0	0.0	in vitro differentiated cells	in vitro differentiated cells	0.0	0.0	ENCFF097SKE, ENCFF296YPN, ENCFF545TKW, ENCFF549HLL, ENCFF754PQR	ENCFF622OAL, ENCFF807MUK, ENCFF878IZP	ENCSR166KPV	ENCSR200ETW	2017-12-13	2013-07-31	0.0	H3K27ac-human	released	released	ENCFF066OAF	ENCFF861XCF	hg19	https://www.encodeproject.org/files/ENCFF066OAF/@@download/ENCFF066OAF.bam	https://www.encodeproject.org/files/ENCFF861XCF/@@download/ENCFF861XCF.bam	bam	0.0	0.0	bam	0.0	ENCODE Processing Pipeline	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	DNA	DNA	0.0	0.0	0.0	0.0	0.0	36.0	unfiltered alignments	0.0	0.0	0.0	0.0	0.0	0.0	ENCODE	Roadmap	0.0	0.0	0.0	0.0	single-ended	single-ended	16730952638	1490147881	2_1	1_2	0.0	0.0	c28e022e5dcf98cf4e756a9eedf174cd	5dec745d9f93d2dc0afdb94229282e4c	s3://encode-public/2017/12/05/64997bd8-1af3-4743-8ddf-bb4c9ad57960/ENCFF066OAF.bam	s3://encode-public/2016/12/19/0f70e3f6-0416-4753-bbad-a6e779c74ce9/ENCFF861XCF.bam	ENCFF861XCF
DNase-seq DNase-seq	ChIP-seq ChIP-seq	file validation error	0.0	mismatched file status, experiment not submitted to GEO	0.0	0.0	0.0	0.0	low read depth, moderate library complexity, low read length, mild to moderate bottlenecking	2	2	0.0	0.0	nan	0.0	0.0	0.0	0.0	0.0	Homo sapiens	CL:0000223	CL:0000223	endodermal cell	0.0	0.0	0.0	in vitro differentiated cells	in vitro differentiated cells	0.0	0.0	ENCFF097SKE, ENCFF296YPN, ENCFF545TKW, ENCFF549HLL, ENCFF754PQR	ENCFF199QKQ, ENCFF441DST, ENCFF807MUK	ENCSR166KPV	ENCSR200ETW	2017-12-13	2013-07-31	0.0	H3K27ac-human	released	released	ENCFF066OAF	ENCFF324EOW	hg19	https://www.encodeproject.org/files/ENCFF066OAF/@@download/ENCFF066OAF.bam	https://www.encodeproject.org/files/ENCFF324EOW/@@download/ENCFF324EOW.bam	bam	0.0	0.0	bam	0.0	ENCODE Processing Pipeline	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	DNA	DNA	0.0	0.0	0.0	0.0	0.0	36.0	unfiltered alignments	0.0	0.0	0.0	0.0	0.0	0.0	ENCODE	Roadmap	0.0	0.0	0.0	0.0	single-ended	single-ended	16730952638	1776499589	2_1	2_2	0.0	0.0	c28e022e5dcf98cf4e756a9eedf174cd	2feeb4f272460cd621c28f06e3bfb3dc	s3://encode-public/2017/12/05/64997bd8-1af3-4743-8ddf-bb4c9ad57960/ENCFF066OAF.bam	s3://encode-public/2016/12/19/8b69b944-7c1d-4b88-ade5-461535f3734e/ENCFF324EOW.bam	ENCFF324EOW
DNase-seq DNase-seq	ChIP-seq ChIP-seq	file validation error	0.0	mismatched file status	0.0	0.0	0.0	0.0	low read depth, moderate library complexity, low read length, mild to moderate bottlenecking	1	1	0.0	0.0	nan	0.0	0.0	0.0	0.0	0.0	Homo sapiens	EFO:0005719	EFO:0005719	Karpas-422	0.0	0.0	0.0	cell line	cell line	0.0	0.0	ENCFF158QNF, ENCFF228UNR, ENCFF530MHI, ENCFF549HLL, ENCFF664OQR, ENCFF781RSJ, ENCFF854OGJ	ENCFF002BES, ENCFF807MUK	ENCSR019JDO	ENCSR660IQS	2015-11-05	2014-07-11	0.0	H3K27ac-human	released	released	ENCFF889ZST	ENCFF234AOF	hg19	https://www.encodeproject.org/files/ENCFF889ZST/@@download/ENCFF889ZST.bam	https://www.encodeproject.org/files/ENCFF234AOF/@@download/ENCFF234AOF.bam	bam	0.0	0.0	bam	0.0	ENCODE Processing Pipeline	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	DNA	DNA	0.0	0.0	0.0	0.0	0.0	37.0	unfiltered alignments	0.0	0.0	0.0	0.0	0.0	0.0	ENCODE	ENCODE	0.0	0.0	0.0	0.0	single-ended	single-ended	22956728593	1933484473	1_1	1_1	0.0	0.0	ff9d5e29cc6e2752af7b5bb301b41b09	2d094271f5ca6ccdd879217f935b9b69	s3://encode-public/2017/09/19/0a084756-c413-40be-b794-0c781a71257a/ENCFF889ZST.bam	s3://encode-public/2016/11/15/6bace480-52c3-4153-acee-d66a7ad35dfa/ENCFF234AOF.bam	ENCFF234AOF
DNase-seq DNase-seq	ChIP-seq ChIP-seq	file validation error	0.0	mismatched file status	0.0	0.0	0.0	0.0	low read depth, moderate library complexity, low read length, mild to moderate bottlenecking	1	2	0.0	0.0	nan	0.0	0.0	0.0	0.0	0.0	Homo sapiens	EFO:0005719	EFO:0005719	Karpas-422	0.0	0.0	0.0	cell line	cell line	0.0	0.0	ENCFF158QNF, ENCFF228UNR, ENCFF530MHI, ENCFF549HLL, ENCFF664OQR, ENCFF781RSJ, ENCFF854OGJ	ENCFF033EKA, ENCFF807MUK	ENCSR019JDO	ENCSR660IQS	2015-11-05	2014-07-11	0.0	H3K27ac-human	released	released	ENCFF889ZST	ENCFF623LHY	hg19	https://www.encodeproject.org/files/ENCFF889ZST/@@download/ENCFF889ZST.bam	https://www.encodeproject.org/files/ENCFF623LHY/@@download/ENCFF623LHY.bam	bam	0.0	0.0	bam	0.0	ENCODE Processing Pipeline	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	DNA	DNA	0.0	0.0	0.0	0.0	0.0	36.0	unfiltered alignments	0.0	0.0	0.0	0.0	0.0	0.0	ENCODE	ENCODE	0.0	0.0	0.0	0.0	single-ended	single-ended	22956728593	1384558896	1_1	2_1	0.0	0.0	ff9d5e29cc6e2752af7b5bb301b41b09	b9265cfb38fd005e1a1ac971886e8c43	s3://encode-public/2017/09/19/0a084756-c413-40be-b794-0c781a71257a/ENCFF889ZST.bam	s3://encode-public/2016/11/15/5113e8e8-1d14-463f-b35c-2ca3f32a2bd6/ENCFF623LHY.bam	ENCFF623LHY
DNase-seq DNase-seq	ChIP-seq ChIP-seq	file validation error	0.0	mismatched file status	0.0	0.0	0.0	0.0	low read depth, moderate library complexity, low read length, mild to moderate bottlenecking	2	1	0.0	0.0	nan	0.0	0.0	0.0	0.0	0.0	Homo sapiens	EFO:0005719	EFO:0005719	Karpas-422	0.0	0.0	0.0	cell line	cell line	0.0	0.0	ENCFF183MGA, ENCFF229LSI, ENCFF238GLH, ENCFF549HLL, ENCFF838YLF	ENCFF002BES, ENCFF807MUK	ENCSR019JDO	ENCSR660IQS	2015-11-05	2014-07-11	0.0	H3K27ac-human	released	released	ENCFF844SDA	ENCFF234AOF	hg19	https://www.encodeproject.org/files/ENCFF844SDA/@@download/ENCFF844SDA.bam	https://www.encodeproject.org/files/ENCFF234AOF/@@download/ENCFF234AOF.bam	bam	0.0	0.0	bam	0.0	ENCODE Processing Pipeline	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	DNA	DNA	0.0	0.0	0.0	0.0	0.0	37.0	unfiltered alignments	0.0	0.0	0.0	0.0	0.0	0.0	ENCODE	ENCODE	0.0	0.0	0.0	0.0	single-ended	single-ended	11361937362	1933484473	2_1	1_1	0.0	0.0	9e0a37fe30ef9fccde779e7c0fca93e3	2d094271f5ca6ccdd879217f935b9b69	s3://encode-public/2017/09/19/96fccfd7-9e55-400e-980a-a73c4cc12fd3/ENCFF844SDA.bam	s3://encode-public/2016/11/15/6bace480-52c3-4153-acee-d66a7ad35dfa/ENCFF234AOF.bam	ENCFF234AOF
DNase-seq DNase-seq	ChIP-seq ChIP-seq	file validation error	0.0	mismatched file status	0.0	0.0	0.0	0.0	low read depth, moderate library complexity, low read length, mild to moderate bottlenecking	2	2	0.0	0.0	nan	0.0	0.0	0.0	0.0	0.0	Homo sapiens	EFO:0005719	EFO:0005719	Karpas-422	0.0	0.0	0.0	cell line	cell line	0.0	0.0	ENCFF183MGA, ENCFF229LSI, ENCFF238GLH, ENCFF549HLL, ENCFF838YLF	ENCFF033EKA, ENCFF807MUK	ENCSR019JDO	ENCSR660IQS	2015-11-05	2014-07-11	0.0	H3K27ac-human	released	released	ENCFF844SDA	ENCFF623LHY	hg19	https://www.encodeproject.org/files/ENCFF844SDA/@@download/ENCFF844SDA.bam	https://www.encodeproject.org/files/ENCFF623LHY/@@download/ENCFF623LHY.bam	bam	0.0	0.0	bam	0.0	ENCODE Processing Pipeline	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	DNA	DNA	0.0	0.0	0.0	0.0	0.0	36.0	unfiltered alignments	0.0	0.0	0.0	0.0	0.0	0.0	ENCODE	ENCODE	0.0	0.0	0.0	0.0	single-ended	single-ended	11361937362	1384558896	2_1	2_1	0.0	0.0	9e0a37fe30ef9fccde779e7c0fca93e3	b9265cfb38fd005e1a1ac971886e8c43	s3://encode-public/2017/09/19/96fccfd7-9e55-400e-980a-a73c4cc12fd3/ENCFF844SDA.bam	s3://encode-public/2016/11/15/5113e8e8-1d14-463f-b35c-2ca3f32a2bd6/ENCFF623LHY.bam	ENCFF623LHY
DNase-seq DNase-seq	ChIP-seq ChIP-seq	file validation error	0.0	mismatched file status, mismatched status	0.0	0.0	insufficient read depth	low read depth	low read depth, low read length, inconsistent platforms	1	2	0.0	0.0	nan	0.0	0.0	0.0	0.0	0.0	Homo sapiens	CL:0000127	CL:0000127	astrocyte	0.0	0.0	0.0	primary cell	primary cell	0.0	0.0	ENCFF001CEM, ENCFF549HLL	ENCFF000CHH, ENCFF807MUK	ENCSR000EPM	ENCSR000AOQ	2010-12-16	2011-02-10	0.0	H3K27ac-human	released	released	ENCFF252GUK	ENCFF852LKJ	hg19	https://www.encodeproject.org/files/ENCFF252GUK/@@download/ENCFF252GUK.bam	https://www.encodeproject.org/files/ENCFF852LKJ/@@download/ENCFF852LKJ.bam	bam	0.0	0.0	bam	0.0	ENCODE Processing Pipeline	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	DNA	DNA	0.0	0.0	0.0	0.0	0.0	36.0	unfiltered alignments	0.0	0.0	0.0	0.0	0.0	0.0	ENCODE	ENCODE	0.0	0.0	0.0	0.0	single-ended	single-ended	11659496897	603399632	1_1	2_1	0.0	0.0	ab05567e4f23b5bb5206433ece2bb47b	c8e6d2cdbd1714a45fea4c80c3bdd9eb	s3://encode-public/2017/09/06/2f269f54-1bf3-4d22-8a3a-d50303cc4b4d/ENCFF252GUK.bam	s3://encode-public/2017/04/06/03c72390-43ea-47d6-8def-daefa879e738/ENCFF852LKJ.bam	ENCFF852LKJ
DNase-seq DNase-seq	ChIP-seq ChIP-seq	file validation error	0.0	mismatched file status, mismatched status	0.0	0.0	insufficient read depth	low read depth	low read depth, low read length, inconsistent platforms	1	1	0.0	0.0	nan	0.0	0.0	0.0	0.0	0.0	Homo sapiens	CL:0000127	CL:0000127	astrocyte	0.0	0.0	0.0	primary cell	primary cell	0.0	0.0	ENCFF001CEM, ENCFF549HLL	ENCFF000CHK, ENCFF807MUK	ENCSR000EPM	ENCSR000AOQ	2010-12-16	2011-02-10	0.0	H3K27ac-human	released	released	ENCFF252GUK	ENCFF764CKT	hg19	https://www.encodeproject.org/files/ENCFF252GUK/@@download/ENCFF252GUK.bam	https://www.encodeproject.org/files/ENCFF764CKT/@@download/ENCFF764CKT.bam	bam	0.0	0.0	bam	0.0	ENCODE Processing Pipeline	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	DNA	DNA	0.0	0.0	0.0	0.0	0.0	36.0	unfiltered alignments	0.0	0.0	0.0	0.0	0.0	0.0	ENCODE	ENCODE	0.0	0.0	0.0	0.0	single-ended	single-ended	11659496897	679051730	1_1	1_1	0.0	0.0	ab05567e4f23b5bb5206433ece2bb47b	7e08d0871cda31d5cdbe4824a4158ad2	s3://encode-public/2017/09/06/2f269f54-1bf3-4d22-8a3a-d50303cc4b4d/ENCFF252GUK.bam	s3://encode-public/2017/04/06/d88f4e53-5060-46a2-8c43-b412ac218822/ENCFF764CKT.bam	ENCFF764CKT
DNase-seq DNase-seq	ChIP-seq ChIP-seq	file validation error	0.0	mismatched file status, mismatched status	0.0	0.0	insufficient read depth	low read depth	low read depth, low read length, inconsistent platforms	2	2	0.0	0.0	nan	0.0	0.0	0.0	0.0	0.0	Homo sapiens	CL:0000127	CL:0000127	astrocyte	0.0	0.0	0.0	primary cell	primary cell	0.0	0.0	ENCFF001EBK, ENCFF549HLL	ENCFF000CHH, ENCFF807MUK	ENCSR000EPM	ENCSR000AOQ	2010-12-16	2011-02-10	0.0	H3K27ac-human	released	released	ENCFF641TMI	ENCFF852LKJ	hg19	https://www.encodeproject.org/files/ENCFF641TMI/@@download/ENCFF641TMI.bam	https://www.encodeproject.org/files/ENCFF852LKJ/@@download/ENCFF852LKJ.bam	bam	0.0	0.0	bam	0.0	ENCODE Processing Pipeline	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	DNA	DNA	0.0	0.0	0.0	0.0	0.0	36.0	unfiltered alignments	0.0	0.0	0.0	0.0	0.0	0.0	ENCODE	ENCODE	0.0	0.0	0.0	0.0	single-ended	single-ended	1406514392	603399632	2_1	2_1	0.0	0.0	5b00da7f11d139881866d08aea09226c	c8e6d2cdbd1714a45fea4c80c3bdd9eb	s3://encode-public/2017/09/06/0c0c53a1-560f-438e-ac8c-f34cb81dbdc8/ENCFF641TMI.bam	s3://encode-public/2017/04/06/03c72390-43ea-47d6-8def-daefa879e738/ENCFF852LKJ.bam	ENCFF852LKJ
DNase-seq DNase-seq	ChIP-seq ChIP-seq	file validation error	0.0	mismatched file status, mismatched status	0.0	0.0	insufficient read depth	low read depth	low read depth, low read length, inconsistent platforms	2	1	0.0	0.0	nan	0.0	0.0	0.0	0.0	0.0	Homo sapiens	CL:0000127	CL:0000127	astrocyte	0.0	0.0	0.0	primary cell	primary cell	0.0	0.0	ENCFF001EBK, ENCFF549HLL	ENCFF000CHK, ENCFF807MUK	ENCSR000EPM	ENCSR000AOQ	2010-12-16	2011-02-10	0.0	H3K27ac-human	released	released	ENCFF641TMI	ENCFF764CKT	hg19	https://www.encodeproject.org/files/ENCFF641TMI/@@download/ENCFF641TMI.bam	https://www.encodeproject.org/files/ENCFF764CKT/@@download/ENCFF764CKT.bam	bam	0.0	0.0	bam	0.0	ENCODE Processing Pipeline	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	DNA	DNA	0.0	0.0	0.0	0.0	0.0	36.0	unfiltered alignments	0.0	0.0	0.0	0.0	0.0	0.0	ENCODE	ENCODE	0.0	0.0	0.0	0.0	single-ended	single-ended	1406514392	679051730	2_1	1_1	0.0	0.0	5b00da7f11d139881866d08aea09226c	7e08d0871cda31d5cdbe4824a4158ad2	s3://encode-public/2017/09/06/0c0c53a1-560f-438e-ac8c-f34cb81dbdc8/ENCFF641TMI.bam	s3://encode-public/2017/04/06/d88f4e53-5060-46a2-8c43-b412ac218822/ENCFF764CKT.bam	ENCFF764CKT
DNase-seq DNase-seq	ChIP-seq ChIP-seq	file validation error	0.0	mismatched file status	0.0	0.0	insufficient read depth	low read depth	moderate library complexity, mild to moderate bottlenecking, low read length, inconsistent platforms	1	1	0.0	0.0	nan	0.0	0.0	0.0	0.0	0.0	Homo sapiens	CL:0002551	CL:0002551	fibroblast of dermis	0.0	0.0	0.0	primary cell	primary cell	0.0	0.0	ENCFF001CES, ENCFF549HLL	ENCFF000CKG, ENCFF807MUK	ENCSR000EPO	ENCSR000APN	2010-12-14	2011-02-10	0.0	H3K27ac-human	released	released	ENCFF119FKG	ENCFF955HWB	hg19	https://www.encodeproject.org/files/ENCFF119FKG/@@download/ENCFF119FKG.bam	https://www.encodeproject.org/files/ENCFF955HWB/@@download/ENCFF955HWB.bam	bam	0.0	0.0	bam	0.0	ENCODE Processing Pipeline	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	DNA	DNA	0.0	0.0	0.0	0.0	0.0	36.0	unfiltered alignments	0.0	0.0	0.0	0.0	0.0	0.0	ENCODE	ENCODE	0.0	0.0	0.0	0.0	single-ended	single-ended	11778212832	1157916494	1_1	1_1	0.0	0.0	1ed313eb8ec125e86775b7617ac9c7e7	e54a3f259de65ceeabe3dc44f67ae3d6	s3://encode-public/2017/09/06/c4348334-0533-4e73-bfbf-b404d4186693/ENCFF119FKG.bam	s3://encode-public/2017/04/04/558d5f98-7661-4c82-b095-41e1034fdd2f/ENCFF955HWB.bam	ENCFF955HWB
