Assay_Accessibility	Assay_H3K27ac	Audit ERROR_Accessibility	Audit ERROR_H3K27ac	Audit INTERNAL_ACTION_Accessibility	Audit INTERNAL_ACTION_H3K27ac	Audit NOT_COMPLIANT_Accessibility	Audit NOT_COMPLIANT_H3K27ac	Audit WARNING_Accessibility	Audit WARNING_H3K27ac	Biological replicate(s)_Accessibility	Biological replicate(s)_H3K27ac	Biosample genetic modifications categories	Biosample genetic modifications gene targets	Biosample genetic modifications methods	Biosample genetic modifications site coordinates_Accessibility	Biosample genetic modifications site coordinates_H3K27ac	Biosample genetic modifications targets	Biosample genetic modifications zygosity_Accessibility	Biosample genetic modifications zygosity_H3K27ac	Biosample organism	Biosample term id_Accessibility	Biosample term id_H3K27ac	Biosample term name	Biosample treatments	Biosample treatments amount	Biosample treatments duration	Biosample type_Accessibility	Biosample type_H3K27ac	Controlled by_Accessibility	Controlled by_H3K27ac	Derived from_Accessibility	Derived from_H3K27ac	Experiment accession_Accessibility	Experiment accession_H3K27ac	Experiment date released_Accessibility	Experiment date released_H3K27ac	Experiment target_Accessibility	Experiment target_H3K27ac	File Status_Accessibility	File Status_H3K27ac	File accession_Accessibility	File accession_Accessibility bam	File accession_H3K27ac	File accession_H3K27ac bam	File assembly	File download URL_Accessibility	File download URL_H3K27ac	File format	File format type_Accessibility	File format type_H3K27ac	File type	Genome annotation	Lab	Library crosslinking method_Accessibility	Library crosslinking method_H3K27ac	Library depleted in_Accessibility	Library depleted in_H3K27ac	Library extraction method_Accessibility	Library extraction method_H3K27ac	Library fragmentation method_Accessibility	Library fragmentation method_H3K27ac	Library lysis method_Accessibility	Library lysis method_H3K27ac	Library made from_Accessibility	Library made from_H3K27ac	Library size range_Accessibility	Library size range_H3K27ac	Library strand specific_Accessibility	Library strand specific_H3K27ac	Mapped read length_Accessibility	Mapped read length_H3K27ac	Output type	Paired end_Accessibility	Paired end_H3K27ac	Paired with_Accessibility	Paired with_H3K27ac	Platform_Accessibility	Platform_H3K27ac	Project_Accessibility	Project_H3K27ac	RBNS protein concentration_Accessibility	RBNS protein concentration_H3K27ac	Read length_Accessibility	Read length_H3K27ac	Run type_Accessibility	Run type_H3K27ac	Size_Accessibility	Size_H3K27ac	Technical replicate(s)_Accessibility	Technical replicate(s)_H3K27ac	dbxrefs_Accessibility	dbxrefs_H3K27ac	md5sum_Accessibility	md5sum_H3K27ac	s3_uri_Accessibility	s3_uri_H3K27ac
DNase-seq DNase-seq	ChIP-seq ChIP-seq	file validation error	0.0	mismatched file status	0.0	0.0	0.0	0.0	0.0	1	1	0.0	0.0	nan	0.0	0.0	0.0	0.0	0.0	Homo sapiens	UBERON:0000945	UBERON:0000945	stomach	0.0	0.0	0.0	tissue	tissue	0.0	0.0	ENCFF141WGT, ENCFF549HLL, ENCFF667XCZ, ENCFF953NRZ	ENCFF053CBZ, ENCFF303NHQ, ENCFF394YBR, ENCFF564PES, ENCFF765XNJ, ENCFF807MUK, ENCFF851QYW	ENCSR208DMX	ENCSR204OJS	2013-07-31	2019-02-12	0.0	H3K27ac-human	released	released	ENCFF872JDP	ENCFF872JDP	ENCFF824THT	ENCFF824THT	hg19	https://www.encodeproject.org/files/ENCFF872JDP/@@download/ENCFF872JDP.bam	https://www.encodeproject.org/files/ENCFF824THT/@@download/ENCFF824THT.bam	bam	0.0	0.0	bam	0.0	ENCODE Processing Pipeline	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	DNA	DNA	0.0	0.0	0.0	0.0	0.0	76.0	unfiltered alignments	0.0	0.0	0.0	0.0	0.0	0.0	Roadmap	ENCODE	0.0	0.0	0.0	0.0	single-ended	single-ended	24860250052	3643357591	1_1	1_1, 1_2	0.0	0.0	0624f8a0266e37d256666cb78daa2f87	18ddc985d18cc73d4f7a9d4d39c9d4d3	s3://encode-public/2017/09/22/87b13e80-5107-4458-b094-4a0c6581b6d5/ENCFF872JDP.bam	s3://encode-public/2019/02/09/9c908d30-7e6f-4c03-87fc-4a10289ae369/ENCFF824THT.bam
DNase-seq DNase-seq	ChIP-seq ChIP-seq	file validation error	0.0	mismatched file status	mismatched status	0.0	0.0	low read depth, low spot score	0.0	1	1	0.0	0.0	nan	0.0	0.0	0.0	0.0	0.0	Homo sapiens	UBERON:0000945	UBERON:0000945	stomach	0.0	0.0	0.0	tissue	tissue	0.0	0.0	ENCFF286LAO, ENCFF539REZ, ENCFF549HLL, ENCFF626JTB	ENCFF003HGP, ENCFF260PYL, ENCFF718MGE, ENCFF753SNQ, ENCFF807MUK	ENCSR627KFV	ENCSR944KAZ	2013-07-31	2019-09-12	0.0	H3K27ac-human	released	released	ENCFF864RNP	ENCFF864RNP	ENCFF702ZFB	ENCFF702ZFB	hg19	https://www.encodeproject.org/files/ENCFF864RNP/@@download/ENCFF864RNP.bam	https://www.encodeproject.org/files/ENCFF702ZFB/@@download/ENCFF702ZFB.bam	bam	0.0	0.0	bam	0.0	ENCODE Processing Pipeline	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	DNA	DNA	0.0	0.0	0.0	0.0	0.0	76.0	unfiltered alignments	0.0	0.0	0.0	0.0	0.0	0.0	Roadmap	ENCODE	0.0	0.0	0.0	0.0	single-ended	single-ended	1672645229	2868023415	1_3	1_1, 1_2	0.0	0.0	1b8f5294ce4dbd33bdcb35e10b7790ed	2816061de525343a011d48670f4313ac	s3://encode-public/2017/09/19/c9307c55-2e7f-4422-898e-8795123c3899/ENCFF864RNP.bam	s3://encode-public/2019/08/07/58d6bf8d-f889-4b79-a075-973acba8f37a/ENCFF702ZFB.bam
DNase-seq DNase-seq	ChIP-seq ChIP-seq	file validation error	0.0	mismatched file status	0.0	0.0	0.0	low read depth, low spot score	0.0	1	1	0.0	0.0	nan	0.0	0.0	0.0	0.0	0.0	Homo sapiens	UBERON:0000945	UBERON:0000945	stomach	0.0	0.0	0.0	tissue	tissue	0.0	0.0	ENCFF286LAO, ENCFF539REZ, ENCFF549HLL, ENCFF626JTB	ENCFF539VAQ, ENCFF608CMJ, ENCFF746EJK, ENCFF807MUK, ENCFF862SNF	ENCSR627KFV	ENCSR751BHO	2013-07-31	2018-12-14	0.0	H3K27ac-human	released	released	ENCFF864RNP	ENCFF864RNP	ENCFF732RRR	ENCFF732RRR	hg19	https://www.encodeproject.org/files/ENCFF864RNP/@@download/ENCFF864RNP.bam	https://www.encodeproject.org/files/ENCFF732RRR/@@download/ENCFF732RRR.bam	bam	0.0	0.0	bam	0.0	ENCODE Processing Pipeline	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	DNA	DNA	0.0	0.0	0.0	0.0	0.0	76.0	unfiltered alignments	0.0	0.0	0.0	0.0	0.0	0.0	Roadmap	ENCODE	0.0	0.0	0.0	0.0	single-ended	single-ended	1672645229	2636506571	1_3	1_1, 1_2	0.0	0.0	1b8f5294ce4dbd33bdcb35e10b7790ed	926b11be3044a636b72e2a3ad1c266dc	s3://encode-public/2017/09/19/c9307c55-2e7f-4422-898e-8795123c3899/ENCFF864RNP.bam	s3://encode-public/2018/11/27/dd9a9d0e-d977-44ce-96e4-126a8a3c3135/ENCFF732RRR.bam
DNase-seq DNase-seq	ChIP-seq ChIP-seq	file validation error	0.0	mismatched file status	0.0	0.0	0.0	low read depth, low spot score	mixed read lengths, moderate library complexity, inconsistent platforms, low read length, mild to moderate bottlenecking	1	1	0.0	0.0	nan	0.0	0.0	0.0	0.0	0.0	Homo sapiens	UBERON:0000945	UBERON:0000945	stomach	0.0	0.0	0.0	tissue	tissue	0.0	0.0	ENCFF286LAO, ENCFF539REZ, ENCFF549HLL, ENCFF626JTB	ENCFF666EGF, ENCFF669MHN, ENCFF807MUK	ENCSR627KFV	ENCSR437QMD	2013-07-31	2013-07-31	0.0	H3K27ac-human	released	released	ENCFF864RNP	ENCFF864RNP	ENCFF632UKV	ENCFF632UKV	hg19	https://www.encodeproject.org/files/ENCFF864RNP/@@download/ENCFF864RNP.bam	https://www.encodeproject.org/files/ENCFF632UKV/@@download/ENCFF632UKV.bam	bam	0.0	0.0	bam	0.0	ENCODE Processing Pipeline	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	DNA	DNA	0.0	0.0	0.0	0.0	0.0	36.0	unfiltered alignments	0.0	0.0	0.0	0.0	0.0	0.0	Roadmap	Roadmap	0.0	0.0	0.0	0.0	single-ended	single-ended	1672645229	3313754238	1_3	1_1, 1_2	0.0	0.0	1b8f5294ce4dbd33bdcb35e10b7790ed	a258a6b4d9ec4f00d8de8ffea826b869	s3://encode-public/2017/09/19/c9307c55-2e7f-4422-898e-8795123c3899/ENCFF864RNP.bam	s3://encode-public/2017/05/24/2d9c7c83-89bd-4316-94a5-c9080a56820b/ENCFF632UKV.bam
DNase-seq DNase-seq	ChIP-seq ChIP-seq	file validation error	0.0	mismatched file status	0.0	0.0	0.0	low read depth, low spot score	0.0	1	1	0.0	0.0	nan	0.0	0.0	0.0	0.0	0.0	Homo sapiens	UBERON:0000945	UBERON:0000945	stomach	0.0	0.0	0.0	tissue	tissue	0.0	0.0	ENCFF286LAO, ENCFF539REZ, ENCFF549HLL, ENCFF626JTB	ENCFF053CBZ, ENCFF303NHQ, ENCFF394YBR, ENCFF564PES, ENCFF765XNJ, ENCFF807MUK, ENCFF851QYW	ENCSR627KFV	ENCSR204OJS	2013-07-31	2019-02-12	0.0	H3K27ac-human	released	released	ENCFF864RNP	ENCFF864RNP	ENCFF824THT	ENCFF824THT	hg19	https://www.encodeproject.org/files/ENCFF864RNP/@@download/ENCFF864RNP.bam	https://www.encodeproject.org/files/ENCFF824THT/@@download/ENCFF824THT.bam	bam	0.0	0.0	bam	0.0	ENCODE Processing Pipeline	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	DNA	DNA	0.0	0.0	0.0	0.0	0.0	76.0	unfiltered alignments	0.0	0.0	0.0	0.0	0.0	0.0	Roadmap	ENCODE	0.0	0.0	0.0	0.0	single-ended	single-ended	1672645229	3643357591	1_3	1_1, 1_2	0.0	0.0	1b8f5294ce4dbd33bdcb35e10b7790ed	18ddc985d18cc73d4f7a9d4d39c9d4d3	s3://encode-public/2017/09/19/c9307c55-2e7f-4422-898e-8795123c3899/ENCFF864RNP.bam	s3://encode-public/2019/02/09/9c908d30-7e6f-4c03-87fc-4a10289ae369/ENCFF824THT.bam
DNase-seq DNase-seq	ChIP-seq ChIP-seq	file validation error	0.0	mismatched file status	mismatched status	0.0	0.0	low spot score	0.0	1	1	0.0	0.0	nan	0.0	0.0	0.0	0.0	0.0	Homo sapiens	UBERON:0000945	UBERON:0000945	stomach	0.0	0.0	0.0	tissue	tissue	0.0	0.0	ENCFF451KWR, ENCFF549HLL, ENCFF898RJJ	ENCFF003HGP, ENCFF260PYL, ENCFF718MGE, ENCFF753SNQ, ENCFF807MUK	ENCSR683YLO	ENCSR944KAZ	2013-07-31	2019-09-12	0.0	H3K27ac-human	released	released	ENCFF789ART	ENCFF789ART	ENCFF702ZFB	ENCFF702ZFB	hg19	https://www.encodeproject.org/files/ENCFF789ART/@@download/ENCFF789ART.bam	https://www.encodeproject.org/files/ENCFF702ZFB/@@download/ENCFF702ZFB.bam	bam	0.0	0.0	bam	0.0	ENCODE Processing Pipeline	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	DNA	DNA	0.0	0.0	0.0	0.0	0.0	76.0	unfiltered alignments	0.0	0.0	0.0	0.0	0.0	0.0	Roadmap	ENCODE	0.0	0.0	0.0	0.0	single-ended	single-ended	3906503556	2868023415	1_6	1_1, 1_2	0.0	0.0	e1e92af9248d19e3a1b55692a7fd99f5	2816061de525343a011d48670f4313ac	s3://encode-public/2017/09/19/576d9679-369a-493b-b1b5-c9e5953f132b/ENCFF789ART.bam	s3://encode-public/2019/08/07/58d6bf8d-f889-4b79-a075-973acba8f37a/ENCFF702ZFB.bam
DNase-seq DNase-seq	ChIP-seq ChIP-seq	file validation error	0.0	mismatched file status	0.0	0.0	0.0	low spot score	0.0	1	1	0.0	0.0	nan	0.0	0.0	0.0	0.0	0.0	Homo sapiens	UBERON:0000945	UBERON:0000945	stomach	0.0	0.0	0.0	tissue	tissue	0.0	0.0	ENCFF451KWR, ENCFF549HLL, ENCFF898RJJ	ENCFF539VAQ, ENCFF608CMJ, ENCFF746EJK, ENCFF807MUK, ENCFF862SNF	ENCSR683YLO	ENCSR751BHO	2013-07-31	2018-12-14	0.0	H3K27ac-human	released	released	ENCFF789ART	ENCFF789ART	ENCFF732RRR	ENCFF732RRR	hg19	https://www.encodeproject.org/files/ENCFF789ART/@@download/ENCFF789ART.bam	https://www.encodeproject.org/files/ENCFF732RRR/@@download/ENCFF732RRR.bam	bam	0.0	0.0	bam	0.0	ENCODE Processing Pipeline	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	DNA	DNA	0.0	0.0	0.0	0.0	0.0	76.0	unfiltered alignments	0.0	0.0	0.0	0.0	0.0	0.0	Roadmap	ENCODE	0.0	0.0	0.0	0.0	single-ended	single-ended	3906503556	2636506571	1_6	1_1, 1_2	0.0	0.0	e1e92af9248d19e3a1b55692a7fd99f5	926b11be3044a636b72e2a3ad1c266dc	s3://encode-public/2017/09/19/576d9679-369a-493b-b1b5-c9e5953f132b/ENCFF789ART.bam	s3://encode-public/2018/11/27/dd9a9d0e-d977-44ce-96e4-126a8a3c3135/ENCFF732RRR.bam
DNase-seq DNase-seq	ChIP-seq ChIP-seq	file validation error	0.0	mismatched file status	0.0	0.0	0.0	low spot score	mixed read lengths, moderate library complexity, inconsistent platforms, low read length, mild to moderate bottlenecking	1	1	0.0	0.0	nan	0.0	0.0	0.0	0.0	0.0	Homo sapiens	UBERON:0000945	UBERON:0000945	stomach	0.0	0.0	0.0	tissue	tissue	0.0	0.0	ENCFF451KWR, ENCFF549HLL, ENCFF898RJJ	ENCFF666EGF, ENCFF669MHN, ENCFF807MUK	ENCSR683YLO	ENCSR437QMD	2013-07-31	2013-07-31	0.0	H3K27ac-human	released	released	ENCFF789ART	ENCFF789ART	ENCFF632UKV	ENCFF632UKV	hg19	https://www.encodeproject.org/files/ENCFF789ART/@@download/ENCFF789ART.bam	https://www.encodeproject.org/files/ENCFF632UKV/@@download/ENCFF632UKV.bam	bam	0.0	0.0	bam	0.0	ENCODE Processing Pipeline	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	DNA	DNA	0.0	0.0	0.0	0.0	0.0	36.0	unfiltered alignments	0.0	0.0	0.0	0.0	0.0	0.0	Roadmap	Roadmap	0.0	0.0	0.0	0.0	single-ended	single-ended	3906503556	3313754238	1_6	1_1, 1_2	0.0	0.0	e1e92af9248d19e3a1b55692a7fd99f5	a258a6b4d9ec4f00d8de8ffea826b869	s3://encode-public/2017/09/19/576d9679-369a-493b-b1b5-c9e5953f132b/ENCFF789ART.bam	s3://encode-public/2017/05/24/2d9c7c83-89bd-4316-94a5-c9080a56820b/ENCFF632UKV.bam
DNase-seq DNase-seq	ChIP-seq ChIP-seq	file validation error	0.0	mismatched file status	0.0	0.0	0.0	low spot score	0.0	1	1	0.0	0.0	nan	0.0	0.0	0.0	0.0	0.0	Homo sapiens	UBERON:0000945	UBERON:0000945	stomach	0.0	0.0	0.0	tissue	tissue	0.0	0.0	ENCFF451KWR, ENCFF549HLL, ENCFF898RJJ	ENCFF053CBZ, ENCFF303NHQ, ENCFF394YBR, ENCFF564PES, ENCFF765XNJ, ENCFF807MUK, ENCFF851QYW	ENCSR683YLO	ENCSR204OJS	2013-07-31	2019-02-12	0.0	H3K27ac-human	released	released	ENCFF789ART	ENCFF789ART	ENCFF824THT	ENCFF824THT	hg19	https://www.encodeproject.org/files/ENCFF789ART/@@download/ENCFF789ART.bam	https://www.encodeproject.org/files/ENCFF824THT/@@download/ENCFF824THT.bam	bam	0.0	0.0	bam	0.0	ENCODE Processing Pipeline	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	DNA	DNA	0.0	0.0	0.0	0.0	0.0	76.0	unfiltered alignments	0.0	0.0	0.0	0.0	0.0	0.0	Roadmap	ENCODE	0.0	0.0	0.0	0.0	single-ended	single-ended	3906503556	3643357591	1_6	1_1, 1_2	0.0	0.0	e1e92af9248d19e3a1b55692a7fd99f5	18ddc985d18cc73d4f7a9d4d39c9d4d3	s3://encode-public/2017/09/19/576d9679-369a-493b-b1b5-c9e5953f132b/ENCFF789ART.bam	s3://encode-public/2019/02/09/9c908d30-7e6f-4c03-87fc-4a10289ae369/ENCFF824THT.bam
DNase-seq DNase-seq	ChIP-seq ChIP-seq	file validation error	0.0	mismatched file status	mismatched status	0.0	0.0	low spot score	0.0	1	1	0.0	0.0	nan	0.0	0.0	0.0	0.0	0.0	Homo sapiens	UBERON:0000945	UBERON:0000945	stomach	0.0	0.0	0.0	tissue	tissue	0.0	0.0	ENCFF340BOQ, ENCFF549HLL, ENCFF820BCZ	ENCFF003HGP, ENCFF260PYL, ENCFF718MGE, ENCFF753SNQ, ENCFF807MUK	ENCSR930YSB	ENCSR944KAZ	2013-07-31	2019-09-12	0.0	H3K27ac-human	released	released	ENCFF009EYA	ENCFF009EYA	ENCFF702ZFB	ENCFF702ZFB	hg19	https://www.encodeproject.org/files/ENCFF009EYA/@@download/ENCFF009EYA.bam	https://www.encodeproject.org/files/ENCFF702ZFB/@@download/ENCFF702ZFB.bam	bam	0.0	0.0	bam	0.0	ENCODE Processing Pipeline	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	DNA	DNA	0.0	0.0	0.0	0.0	0.0	76.0	unfiltered alignments	0.0	0.0	0.0	0.0	0.0	0.0	Roadmap	ENCODE	0.0	0.0	0.0	0.0	single-ended	single-ended	3955220690	2868023415	1_2	1_1, 1_2	0.0	0.0	7f0a68d4545a4296bfcc0cd58661892b	2816061de525343a011d48670f4313ac	s3://encode-public/2017/09/19/4cbbc0d3-7434-4eb3-8d93-30dd6cd57a29/ENCFF009EYA.bam	s3://encode-public/2019/08/07/58d6bf8d-f889-4b79-a075-973acba8f37a/ENCFF702ZFB.bam
DNase-seq DNase-seq	ChIP-seq ChIP-seq	file validation error	0.0	mismatched file status	0.0	0.0	0.0	low spot score	0.0	1	1	0.0	0.0	nan	0.0	0.0	0.0	0.0	0.0	Homo sapiens	UBERON:0000945	UBERON:0000945	stomach	0.0	0.0	0.0	tissue	tissue	0.0	0.0	ENCFF340BOQ, ENCFF549HLL, ENCFF820BCZ	ENCFF539VAQ, ENCFF608CMJ, ENCFF746EJK, ENCFF807MUK, ENCFF862SNF	ENCSR930YSB	ENCSR751BHO	2013-07-31	2018-12-14	0.0	H3K27ac-human	released	released	ENCFF009EYA	ENCFF009EYA	ENCFF732RRR	ENCFF732RRR	hg19	https://www.encodeproject.org/files/ENCFF009EYA/@@download/ENCFF009EYA.bam	https://www.encodeproject.org/files/ENCFF732RRR/@@download/ENCFF732RRR.bam	bam	0.0	0.0	bam	0.0	ENCODE Processing Pipeline	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	DNA	DNA	0.0	0.0	0.0	0.0	0.0	76.0	unfiltered alignments	0.0	0.0	0.0	0.0	0.0	0.0	Roadmap	ENCODE	0.0	0.0	0.0	0.0	single-ended	single-ended	3955220690	2636506571	1_2	1_1, 1_2	0.0	0.0	7f0a68d4545a4296bfcc0cd58661892b	926b11be3044a636b72e2a3ad1c266dc	s3://encode-public/2017/09/19/4cbbc0d3-7434-4eb3-8d93-30dd6cd57a29/ENCFF009EYA.bam	s3://encode-public/2018/11/27/dd9a9d0e-d977-44ce-96e4-126a8a3c3135/ENCFF732RRR.bam
DNase-seq DNase-seq	ChIP-seq ChIP-seq	file validation error	0.0	mismatched file status	0.0	0.0	0.0	low spot score	mixed read lengths, moderate library complexity, inconsistent platforms, low read length, mild to moderate bottlenecking	1	1	0.0	0.0	nan	0.0	0.0	0.0	0.0	0.0	Homo sapiens	UBERON:0000945	UBERON:0000945	stomach	0.0	0.0	0.0	tissue	tissue	0.0	0.0	ENCFF340BOQ, ENCFF549HLL, ENCFF820BCZ	ENCFF666EGF, ENCFF669MHN, ENCFF807MUK	ENCSR930YSB	ENCSR437QMD	2013-07-31	2013-07-31	0.0	H3K27ac-human	released	released	ENCFF009EYA	ENCFF009EYA	ENCFF632UKV	ENCFF632UKV	hg19	https://www.encodeproject.org/files/ENCFF009EYA/@@download/ENCFF009EYA.bam	https://www.encodeproject.org/files/ENCFF632UKV/@@download/ENCFF632UKV.bam	bam	0.0	0.0	bam	0.0	ENCODE Processing Pipeline	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	DNA	DNA	0.0	0.0	0.0	0.0	0.0	36.0	unfiltered alignments	0.0	0.0	0.0	0.0	0.0	0.0	Roadmap	Roadmap	0.0	0.0	0.0	0.0	single-ended	single-ended	3955220690	3313754238	1_2	1_1, 1_2	0.0	0.0	7f0a68d4545a4296bfcc0cd58661892b	a258a6b4d9ec4f00d8de8ffea826b869	s3://encode-public/2017/09/19/4cbbc0d3-7434-4eb3-8d93-30dd6cd57a29/ENCFF009EYA.bam	s3://encode-public/2017/05/24/2d9c7c83-89bd-4316-94a5-c9080a56820b/ENCFF632UKV.bam
DNase-seq DNase-seq	ChIP-seq ChIP-seq	file validation error	0.0	mismatched file status	0.0	0.0	0.0	low spot score	0.0	1	1	0.0	0.0	nan	0.0	0.0	0.0	0.0	0.0	Homo sapiens	UBERON:0000945	UBERON:0000945	stomach	0.0	0.0	0.0	tissue	tissue	0.0	0.0	ENCFF340BOQ, ENCFF549HLL, ENCFF820BCZ	ENCFF053CBZ, ENCFF303NHQ, ENCFF394YBR, ENCFF564PES, ENCFF765XNJ, ENCFF807MUK, ENCFF851QYW	ENCSR930YSB	ENCSR204OJS	2013-07-31	2019-02-12	0.0	H3K27ac-human	released	released	ENCFF009EYA	ENCFF009EYA	ENCFF824THT	ENCFF824THT	hg19	https://www.encodeproject.org/files/ENCFF009EYA/@@download/ENCFF009EYA.bam	https://www.encodeproject.org/files/ENCFF824THT/@@download/ENCFF824THT.bam	bam	0.0	0.0	bam	0.0	ENCODE Processing Pipeline	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	DNA	DNA	0.0	0.0	0.0	0.0	0.0	76.0	unfiltered alignments	0.0	0.0	0.0	0.0	0.0	0.0	Roadmap	ENCODE	0.0	0.0	0.0	0.0	single-ended	single-ended	3955220690	3643357591	1_2	1_1, 1_2	0.0	0.0	7f0a68d4545a4296bfcc0cd58661892b	18ddc985d18cc73d4f7a9d4d39c9d4d3	s3://encode-public/2017/09/19/4cbbc0d3-7434-4eb3-8d93-30dd6cd57a29/ENCFF009EYA.bam	s3://encode-public/2019/02/09/9c908d30-7e6f-4c03-87fc-4a10289ae369/ENCFF824THT.bam
DNase-seq DNase-seq	ChIP-seq ChIP-seq	file validation error	0.0	mismatched file status	mismatched status	0.0	0.0	low read depth, low spot score	0.0	1	1	0.0	0.0	nan	0.0	0.0	0.0	0.0	0.0	Homo sapiens	UBERON:0000945	UBERON:0000945	stomach	0.0	0.0	0.0	tissue	tissue	0.0	0.0	ENCFF549HLL, ENCFF728TEN, ENCFF963UQR	ENCFF003HGP, ENCFF260PYL, ENCFF718MGE, ENCFF753SNQ, ENCFF807MUK	ENCSR062DUU	ENCSR944KAZ	2013-07-31	2019-09-12	0.0	H3K27ac-human	released	released	ENCFF249QTE	ENCFF249QTE	ENCFF702ZFB	ENCFF702ZFB	hg19	https://www.encodeproject.org/files/ENCFF249QTE/@@download/ENCFF249QTE.bam	https://www.encodeproject.org/files/ENCFF702ZFB/@@download/ENCFF702ZFB.bam	bam	0.0	0.0	bam	0.0	ENCODE Processing Pipeline	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	DNA	DNA	0.0	0.0	0.0	0.0	0.0	76.0	unfiltered alignments	0.0	0.0	0.0	0.0	0.0	0.0	Roadmap	ENCODE	0.0	0.0	0.0	0.0	single-ended	single-ended	2311321901	2868023415	1_2	1_1, 1_2	0.0	0.0	b29448cda8a67c1f7ffc26924985d398	2816061de525343a011d48670f4313ac	s3://encode-public/2017/09/19/a4638b6f-4857-485c-82fe-bc86cf69fa8b/ENCFF249QTE.bam	s3://encode-public/2019/08/07/58d6bf8d-f889-4b79-a075-973acba8f37a/ENCFF702ZFB.bam
DNase-seq DNase-seq	ChIP-seq ChIP-seq	file validation error	0.0	mismatched file status	0.0	0.0	0.0	low read depth, low spot score	0.0	1	1	0.0	0.0	nan	0.0	0.0	0.0	0.0	0.0	Homo sapiens	UBERON:0000945	UBERON:0000945	stomach	0.0	0.0	0.0	tissue	tissue	0.0	0.0	ENCFF549HLL, ENCFF728TEN, ENCFF963UQR	ENCFF539VAQ, ENCFF608CMJ, ENCFF746EJK, ENCFF807MUK, ENCFF862SNF	ENCSR062DUU	ENCSR751BHO	2013-07-31	2018-12-14	0.0	H3K27ac-human	released	released	ENCFF249QTE	ENCFF249QTE	ENCFF732RRR	ENCFF732RRR	hg19	https://www.encodeproject.org/files/ENCFF249QTE/@@download/ENCFF249QTE.bam	https://www.encodeproject.org/files/ENCFF732RRR/@@download/ENCFF732RRR.bam	bam	0.0	0.0	bam	0.0	ENCODE Processing Pipeline	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	DNA	DNA	0.0	0.0	0.0	0.0	0.0	76.0	unfiltered alignments	0.0	0.0	0.0	0.0	0.0	0.0	Roadmap	ENCODE	0.0	0.0	0.0	0.0	single-ended	single-ended	2311321901	2636506571	1_2	1_1, 1_2	0.0	0.0	b29448cda8a67c1f7ffc26924985d398	926b11be3044a636b72e2a3ad1c266dc	s3://encode-public/2017/09/19/a4638b6f-4857-485c-82fe-bc86cf69fa8b/ENCFF249QTE.bam	s3://encode-public/2018/11/27/dd9a9d0e-d977-44ce-96e4-126a8a3c3135/ENCFF732RRR.bam
DNase-seq DNase-seq	ChIP-seq ChIP-seq	file validation error	0.0	mismatched file status	0.0	0.0	0.0	low read depth, low spot score	mixed read lengths, moderate library complexity, inconsistent platforms, low read length, mild to moderate bottlenecking	1	1	0.0	0.0	nan	0.0	0.0	0.0	0.0	0.0	Homo sapiens	UBERON:0000945	UBERON:0000945	stomach	0.0	0.0	0.0	tissue	tissue	0.0	0.0	ENCFF549HLL, ENCFF728TEN, ENCFF963UQR	ENCFF666EGF, ENCFF669MHN, ENCFF807MUK	ENCSR062DUU	ENCSR437QMD	2013-07-31	2013-07-31	0.0	H3K27ac-human	released	released	ENCFF249QTE	ENCFF249QTE	ENCFF632UKV	ENCFF632UKV	hg19	https://www.encodeproject.org/files/ENCFF249QTE/@@download/ENCFF249QTE.bam	https://www.encodeproject.org/files/ENCFF632UKV/@@download/ENCFF632UKV.bam	bam	0.0	0.0	bam	0.0	ENCODE Processing Pipeline	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	DNA	DNA	0.0	0.0	0.0	0.0	0.0	36.0	unfiltered alignments	0.0	0.0	0.0	0.0	0.0	0.0	Roadmap	Roadmap	0.0	0.0	0.0	0.0	single-ended	single-ended	2311321901	3313754238	1_2	1_1, 1_2	0.0	0.0	b29448cda8a67c1f7ffc26924985d398	a258a6b4d9ec4f00d8de8ffea826b869	s3://encode-public/2017/09/19/a4638b6f-4857-485c-82fe-bc86cf69fa8b/ENCFF249QTE.bam	s3://encode-public/2017/05/24/2d9c7c83-89bd-4316-94a5-c9080a56820b/ENCFF632UKV.bam
