Assay_Accessibility	Assay_H3K27ac	Audit ERROR_Accessibility	Audit ERROR_H3K27ac	Audit INTERNAL_ACTION_Accessibility	Audit INTERNAL_ACTION_H3K27ac	Audit NOT_COMPLIANT_Accessibility	Audit NOT_COMPLIANT_H3K27ac	Audit WARNING_Accessibility	Audit WARNING_H3K27ac	Biological replicate(s)_Accessibility	Biological replicate(s)_H3K27ac	Biosample genetic modifications categories	Biosample genetic modifications gene targets	Biosample genetic modifications methods	Biosample genetic modifications site coordinates_Accessibility	Biosample genetic modifications site coordinates_H3K27ac	Biosample genetic modifications targets	Biosample genetic modifications zygosity_Accessibility	Biosample genetic modifications zygosity_H3K27ac	Biosample organism	Biosample stage_Accessibility	Biosample stage_H3K27ac	Biosample summary	Biosample term id_Accessibility	Biosample term id_H3K27ac	Biosample term name	Biosample treatments	Biosample treatments amount	Biosample treatments duration	Biosample type_Accessibility	Biosample type_H3K27ac	Controlled by_Accessibility	Controlled by_H3K27ac	Derived from_Accessibility	Derived from_H3K27ac	Experiment accession_Accessibility	Experiment accession_H3K27ac	Experiment date released_Accessibility	Experiment date released_H3K27ac	Experiment target_Accessibility	Experiment target_H3K27ac	File Status_Accessibility	File Status_H3K27ac	File accession_Accessibility	File accession_Accessibility bam	File accession_H3K27ac	File accession_H3K27ac bam	File assembly	File download URL_Accessibility	File download URL_H3K27ac	File format	File format type_Accessibility	File format type_H3K27ac	File type	Genome annotation	Lab	Library crosslinking method_Accessibility	Library crosslinking method_H3K27ac	Library depleted in_Accessibility	Library depleted in_H3K27ac	Library extraction method_Accessibility	Library extraction method_H3K27ac	Library fragmentation method_Accessibility	Library fragmentation method_H3K27ac	Library lysis method_Accessibility	Library lysis method_H3K27ac	Library made from_Accessibility	Library made from_H3K27ac	Library size range_Accessibility	Library size range_H3K27ac	Library strand specific_Accessibility	Library strand specific_H3K27ac	Mapped read length_Accessibility	Mapped read length_H3K27ac	Output type	Paired end_Accessibility	Paired end_H3K27ac	Paired with_Accessibility	Paired with_H3K27ac	Platform_Accessibility	Platform_H3K27ac	Project_Accessibility	Project_H3K27ac	RBNS protein concentration_Accessibility	RBNS protein concentration_H3K27ac	Read length_Accessibility	Read length_H3K27ac	Run type_Accessibility	Run type_H3K27ac	Size_Accessibility	Size_H3K27ac	Technical replicate(s)_Accessibility	Technical replicate(s)_H3K27ac	dbxrefs_Accessibility	dbxrefs_H3K27ac	md5sum_Accessibility	md5sum_H3K27ac	s3_uri_Accessibility	s3_uri_H3K27ac
DNase-seq DNase-seq	ChIP-seq ChIP-seq	0.0	0.0	experiment not submitted to GEO	0.0	0.0	0.0	low spot score	0.0	1	1	0.0	0.0	nan	0.0	0.0	0.0	0.0	0.0	Homo sapiens	unknown	unknown	stomach	UBERON:0000945	UBERON:0000945	stomach	0.0	0.0	0.0	tissue	tissue	0.0	0.0	ENCFF203YUF, ENCFF381MWP, ENCFF428YEZ, ENCFF549HLL, ENCFF719TBP, ENCFF863RWY, ENCFF882XTE	ENCFF539VAQ, ENCFF608CMJ, ENCFF746EJK, ENCFF807MUK, ENCFF862SNF	ENCSR163PKT	ENCSR751BHO	2017-10-01	2018-12-14	0.0	H3K27ac-human	released	released	ENCFF737LRX	ENCFF737LRX	ENCFF732RRR	ENCFF732RRR	hg19	https://www.encodeproject.org/files/ENCFF737LRX/@@download/ENCFF737LRX.bam	https://www.encodeproject.org/files/ENCFF732RRR/@@download/ENCFF732RRR.bam	bam	0.0	0.0	bam	0.0	ENCODE Processing Pipeline	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	DNA	DNA	0.0	0.0	0.0	0.0	0.0	76.0	unfiltered alignments	0.0	0.0	0.0	0.0	0.0	0.0	ENCODE	ENCODE	0.0	0.0	0.0	0.0	single-ended	single-ended	10652998333	2636506571	1_1	1_1, 1_2	0.0	0.0	0ef7a41a556bab7cc95c854b695638c5	926b11be3044a636b72e2a3ad1c266dc	s3://encode-public/2017/09/18/7e2d7820-55c2-4164-81f5-b3fdefa24bff/ENCFF737LRX.bam	s3://encode-public/2018/11/27/dd9a9d0e-d977-44ce-96e4-126a8a3c3135/ENCFF732RRR.bam
DNase-seq DNase-seq	ChIP-seq ChIP-seq	0.0	0.0	experiment not submitted to GEO	0.0	0.0	0.0	low spot score	mixed read lengths, moderate library complexity, inconsistent platforms, low read length, mild to moderate bottlenecking	1	1	0.0	0.0	nan	0.0	0.0	0.0	0.0	0.0	Homo sapiens	unknown	unknown	stomach	UBERON:0000945	UBERON:0000945	stomach	0.0	0.0	0.0	tissue	tissue	0.0	0.0	ENCFF203YUF, ENCFF381MWP, ENCFF428YEZ, ENCFF549HLL, ENCFF719TBP, ENCFF863RWY, ENCFF882XTE	ENCFF666EGF, ENCFF669MHN, ENCFF807MUK	ENCSR163PKT	ENCSR437QMD	2017-10-01	2013-07-31	0.0	H3K27ac-human	released	released	ENCFF737LRX	ENCFF737LRX	ENCFF632UKV	ENCFF632UKV	hg19	https://www.encodeproject.org/files/ENCFF737LRX/@@download/ENCFF737LRX.bam	https://www.encodeproject.org/files/ENCFF632UKV/@@download/ENCFF632UKV.bam	bam	0.0	0.0	bam	0.0	ENCODE Processing Pipeline	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	DNA	DNA	0.0	0.0	0.0	0.0	0.0	36.0	unfiltered alignments	0.0	0.0	0.0	0.0	0.0	0.0	ENCODE	Roadmap	0.0	0.0	0.0	0.0	single-ended	single-ended	10652998333	3313754238	1_1	1_1, 1_2	0.0	0.0	0ef7a41a556bab7cc95c854b695638c5	a258a6b4d9ec4f00d8de8ffea826b869	s3://encode-public/2017/09/18/7e2d7820-55c2-4164-81f5-b3fdefa24bff/ENCFF737LRX.bam	s3://encode-public/2017/05/24/2d9c7c83-89bd-4316-94a5-c9080a56820b/ENCFF632UKV.bam
DNase-seq DNase-seq	ChIP-seq ChIP-seq	0.0	0.0	experiment not submitted to GEO	0.0	0.0	0.0	low spot score	0.0	1	1	0.0	0.0	nan	0.0	0.0	0.0	0.0	0.0	Homo sapiens	unknown	unknown	stomach	UBERON:0000945	UBERON:0000945	stomach	0.0	0.0	0.0	tissue	tissue	0.0	0.0	ENCFF203YUF, ENCFF381MWP, ENCFF428YEZ, ENCFF549HLL, ENCFF719TBP, ENCFF863RWY, ENCFF882XTE	ENCFF053CBZ, ENCFF303NHQ, ENCFF394YBR, ENCFF564PES, ENCFF765XNJ, ENCFF807MUK, ENCFF851QYW	ENCSR163PKT	ENCSR204OJS	2017-10-01	2019-02-12	0.0	H3K27ac-human	released	released	ENCFF737LRX	ENCFF737LRX	ENCFF824THT	ENCFF824THT	hg19	https://www.encodeproject.org/files/ENCFF737LRX/@@download/ENCFF737LRX.bam	https://www.encodeproject.org/files/ENCFF824THT/@@download/ENCFF824THT.bam	bam	0.0	0.0	bam	0.0	ENCODE Processing Pipeline	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	DNA	DNA	0.0	0.0	0.0	0.0	0.0	76.0	unfiltered alignments	0.0	0.0	0.0	0.0	0.0	0.0	ENCODE	ENCODE	0.0	0.0	0.0	0.0	single-ended	single-ended	10652998333	3643357591	1_1	1_1, 1_2	0.0	0.0	0ef7a41a556bab7cc95c854b695638c5	18ddc985d18cc73d4f7a9d4d39c9d4d3	s3://encode-public/2017/09/18/7e2d7820-55c2-4164-81f5-b3fdefa24bff/ENCFF737LRX.bam	s3://encode-public/2019/02/09/9c908d30-7e6f-4c03-87fc-4a10289ae369/ENCFF824THT.bam
DNase-seq DNase-seq	ChIP-seq ChIP-seq	file validation error	0.0	mismatched file status	mismatched status	0.0	0.0	low read depth, low spot score	0.0	1	1	0.0	0.0	nan	0.0	0.0	0.0	0.0	0.0	Homo sapiens	unknown	unknown	stomach	UBERON:0000945	UBERON:0000945	stomach	0.0	0.0	0.0	tissue	tissue	0.0	0.0	ENCFF061HHO, ENCFF155PXO, ENCFF541DLH, ENCFF549HLL, ENCFF847HFF	ENCFF003HGP, ENCFF260PYL, ENCFF718MGE, ENCFF753SNQ, ENCFF807MUK	ENCSR726YMS	ENCSR944KAZ	2013-07-31	2019-09-12	0.0	H3K27ac-human	released	released	ENCFF063IJW	ENCFF063IJW	ENCFF702ZFB	ENCFF702ZFB	hg19	https://www.encodeproject.org/files/ENCFF063IJW/@@download/ENCFF063IJW.bam	https://www.encodeproject.org/files/ENCFF702ZFB/@@download/ENCFF702ZFB.bam	bam	0.0	0.0	bam	0.0	ENCODE Processing Pipeline	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	DNA	DNA	0.0	0.0	0.0	0.0	0.0	76.0	unfiltered alignments	0.0	0.0	0.0	0.0	0.0	0.0	Roadmap	ENCODE	0.0	0.0	0.0	0.0	single-ended	single-ended	2355008361	2868023415	1_4	1_1, 1_2	0.0	0.0	cdec1a2dd3579ab54b53f47987f401e0	2816061de525343a011d48670f4313ac	s3://encode-public/2017/09/19/5a887e2b-c7a7-42c7-bc66-daca016fcbe3/ENCFF063IJW.bam	s3://encode-public/2019/08/07/58d6bf8d-f889-4b79-a075-973acba8f37a/ENCFF702ZFB.bam
DNase-seq DNase-seq	ChIP-seq ChIP-seq	file validation error	0.0	mismatched file status	0.0	0.0	0.0	low read depth, low spot score	0.0	1	1	0.0	0.0	nan	0.0	0.0	0.0	0.0	0.0	Homo sapiens	unknown	unknown	stomach	UBERON:0000945	UBERON:0000945	stomach	0.0	0.0	0.0	tissue	tissue	0.0	0.0	ENCFF061HHO, ENCFF155PXO, ENCFF541DLH, ENCFF549HLL, ENCFF847HFF	ENCFF539VAQ, ENCFF608CMJ, ENCFF746EJK, ENCFF807MUK, ENCFF862SNF	ENCSR726YMS	ENCSR751BHO	2013-07-31	2018-12-14	0.0	H3K27ac-human	released	released	ENCFF063IJW	ENCFF063IJW	ENCFF732RRR	ENCFF732RRR	hg19	https://www.encodeproject.org/files/ENCFF063IJW/@@download/ENCFF063IJW.bam	https://www.encodeproject.org/files/ENCFF732RRR/@@download/ENCFF732RRR.bam	bam	0.0	0.0	bam	0.0	ENCODE Processing Pipeline	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	DNA	DNA	0.0	0.0	0.0	0.0	0.0	76.0	unfiltered alignments	0.0	0.0	0.0	0.0	0.0	0.0	Roadmap	ENCODE	0.0	0.0	0.0	0.0	single-ended	single-ended	2355008361	2636506571	1_4	1_1, 1_2	0.0	0.0	cdec1a2dd3579ab54b53f47987f401e0	926b11be3044a636b72e2a3ad1c266dc	s3://encode-public/2017/09/19/5a887e2b-c7a7-42c7-bc66-daca016fcbe3/ENCFF063IJW.bam	s3://encode-public/2018/11/27/dd9a9d0e-d977-44ce-96e4-126a8a3c3135/ENCFF732RRR.bam
DNase-seq DNase-seq	ChIP-seq ChIP-seq	file validation error	0.0	mismatched file status	0.0	0.0	0.0	low read depth, low spot score	mixed read lengths, moderate library complexity, inconsistent platforms, low read length, mild to moderate bottlenecking	1	1	0.0	0.0	nan	0.0	0.0	0.0	0.0	0.0	Homo sapiens	unknown	unknown	stomach	UBERON:0000945	UBERON:0000945	stomach	0.0	0.0	0.0	tissue	tissue	0.0	0.0	ENCFF061HHO, ENCFF155PXO, ENCFF541DLH, ENCFF549HLL, ENCFF847HFF	ENCFF666EGF, ENCFF669MHN, ENCFF807MUK	ENCSR726YMS	ENCSR437QMD	2013-07-31	2013-07-31	0.0	H3K27ac-human	released	released	ENCFF063IJW	ENCFF063IJW	ENCFF632UKV	ENCFF632UKV	hg19	https://www.encodeproject.org/files/ENCFF063IJW/@@download/ENCFF063IJW.bam	https://www.encodeproject.org/files/ENCFF632UKV/@@download/ENCFF632UKV.bam	bam	0.0	0.0	bam	0.0	ENCODE Processing Pipeline	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	DNA	DNA	0.0	0.0	0.0	0.0	0.0	36.0	unfiltered alignments	0.0	0.0	0.0	0.0	0.0	0.0	Roadmap	Roadmap	0.0	0.0	0.0	0.0	single-ended	single-ended	2355008361	3313754238	1_4	1_1, 1_2	0.0	0.0	cdec1a2dd3579ab54b53f47987f401e0	a258a6b4d9ec4f00d8de8ffea826b869	s3://encode-public/2017/09/19/5a887e2b-c7a7-42c7-bc66-daca016fcbe3/ENCFF063IJW.bam	s3://encode-public/2017/05/24/2d9c7c83-89bd-4316-94a5-c9080a56820b/ENCFF632UKV.bam
DNase-seq DNase-seq	ChIP-seq ChIP-seq	file validation error	0.0	mismatched file status	0.0	0.0	0.0	low read depth, low spot score	0.0	1	1	0.0	0.0	nan	0.0	0.0	0.0	0.0	0.0	Homo sapiens	unknown	unknown	stomach	UBERON:0000945	UBERON:0000945	stomach	0.0	0.0	0.0	tissue	tissue	0.0	0.0	ENCFF061HHO, ENCFF155PXO, ENCFF541DLH, ENCFF549HLL, ENCFF847HFF	ENCFF053CBZ, ENCFF303NHQ, ENCFF394YBR, ENCFF564PES, ENCFF765XNJ, ENCFF807MUK, ENCFF851QYW	ENCSR726YMS	ENCSR204OJS	2013-07-31	2019-02-12	0.0	H3K27ac-human	released	released	ENCFF063IJW	ENCFF063IJW	ENCFF824THT	ENCFF824THT	hg19	https://www.encodeproject.org/files/ENCFF063IJW/@@download/ENCFF063IJW.bam	https://www.encodeproject.org/files/ENCFF824THT/@@download/ENCFF824THT.bam	bam	0.0	0.0	bam	0.0	ENCODE Processing Pipeline	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	DNA	DNA	0.0	0.0	0.0	0.0	0.0	76.0	unfiltered alignments	0.0	0.0	0.0	0.0	0.0	0.0	Roadmap	ENCODE	0.0	0.0	0.0	0.0	single-ended	single-ended	2355008361	3643357591	1_4	1_1, 1_2	0.0	0.0	cdec1a2dd3579ab54b53f47987f401e0	18ddc985d18cc73d4f7a9d4d39c9d4d3	s3://encode-public/2017/09/19/5a887e2b-c7a7-42c7-bc66-daca016fcbe3/ENCFF063IJW.bam	s3://encode-public/2019/02/09/9c908d30-7e6f-4c03-87fc-4a10289ae369/ENCFF824THT.bam
DNase-seq DNase-seq	ChIP-seq ChIP-seq	0.0	0.0	0.0	mismatched status	0.0	0.0	low read depth, low spot score	0.0	1	1	0.0	0.0	nan	0.0	0.0	0.0	0.0	0.0	Homo sapiens	unknown	unknown	stomach	UBERON:0000945	UBERON:0000945	stomach	0.0	0.0	0.0	tissue	tissue	0.0	0.0	ENCFF549HLL, ENCFF629RQV, ENCFF726SST	ENCFF003HGP, ENCFF260PYL, ENCFF718MGE, ENCFF753SNQ, ENCFF807MUK	ENCSR782SSS	ENCSR944KAZ	2013-07-31	2019-09-12	0.0	H3K27ac-human	released	released	ENCFF532BMQ	ENCFF532BMQ	ENCFF702ZFB	ENCFF702ZFB	hg19	https://www.encodeproject.org/files/ENCFF532BMQ/@@download/ENCFF532BMQ.bam	https://www.encodeproject.org/files/ENCFF702ZFB/@@download/ENCFF702ZFB.bam	bam	0.0	0.0	bam	0.0	ENCODE Processing Pipeline	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	DNA	DNA	0.0	0.0	0.0	0.0	0.0	76.0	unfiltered alignments	0.0	0.0	0.0	0.0	0.0	0.0	Roadmap	ENCODE	0.0	0.0	0.0	0.0	single-ended	single-ended	2669419885	2868023415	1_2	1_1, 1_2	0.0	0.0	07e9a21bed39d101126c134f4c388801	2816061de525343a011d48670f4313ac	s3://encode-public/2017/09/19/e41c647e-5461-42c9-9efb-297d14c47d35/ENCFF532BMQ.bam	s3://encode-public/2019/08/07/58d6bf8d-f889-4b79-a075-973acba8f37a/ENCFF702ZFB.bam
DNase-seq DNase-seq	ChIP-seq ChIP-seq	0.0	0.0	0.0	0.0	0.0	0.0	low read depth, low spot score	0.0	1	1	0.0	0.0	nan	0.0	0.0	0.0	0.0	0.0	Homo sapiens	unknown	unknown	stomach	UBERON:0000945	UBERON:0000945	stomach	0.0	0.0	0.0	tissue	tissue	0.0	0.0	ENCFF549HLL, ENCFF629RQV, ENCFF726SST	ENCFF539VAQ, ENCFF608CMJ, ENCFF746EJK, ENCFF807MUK, ENCFF862SNF	ENCSR782SSS	ENCSR751BHO	2013-07-31	2018-12-14	0.0	H3K27ac-human	released	released	ENCFF532BMQ	ENCFF532BMQ	ENCFF732RRR	ENCFF732RRR	hg19	https://www.encodeproject.org/files/ENCFF532BMQ/@@download/ENCFF532BMQ.bam	https://www.encodeproject.org/files/ENCFF732RRR/@@download/ENCFF732RRR.bam	bam	0.0	0.0	bam	0.0	ENCODE Processing Pipeline	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	DNA	DNA	0.0	0.0	0.0	0.0	0.0	76.0	unfiltered alignments	0.0	0.0	0.0	0.0	0.0	0.0	Roadmap	ENCODE	0.0	0.0	0.0	0.0	single-ended	single-ended	2669419885	2636506571	1_2	1_1, 1_2	0.0	0.0	07e9a21bed39d101126c134f4c388801	926b11be3044a636b72e2a3ad1c266dc	s3://encode-public/2017/09/19/e41c647e-5461-42c9-9efb-297d14c47d35/ENCFF532BMQ.bam	s3://encode-public/2018/11/27/dd9a9d0e-d977-44ce-96e4-126a8a3c3135/ENCFF732RRR.bam
DNase-seq DNase-seq	ChIP-seq ChIP-seq	0.0	0.0	0.0	0.0	0.0	0.0	low read depth, low spot score	mixed read lengths, moderate library complexity, inconsistent platforms, low read length, mild to moderate bottlenecking	1	1	0.0	0.0	nan	0.0	0.0	0.0	0.0	0.0	Homo sapiens	unknown	unknown	stomach	UBERON:0000945	UBERON:0000945	stomach	0.0	0.0	0.0	tissue	tissue	0.0	0.0	ENCFF549HLL, ENCFF629RQV, ENCFF726SST	ENCFF666EGF, ENCFF669MHN, ENCFF807MUK	ENCSR782SSS	ENCSR437QMD	2013-07-31	2013-07-31	0.0	H3K27ac-human	released	released	ENCFF532BMQ	ENCFF532BMQ	ENCFF632UKV	ENCFF632UKV	hg19	https://www.encodeproject.org/files/ENCFF532BMQ/@@download/ENCFF532BMQ.bam	https://www.encodeproject.org/files/ENCFF632UKV/@@download/ENCFF632UKV.bam	bam	0.0	0.0	bam	0.0	ENCODE Processing Pipeline	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	DNA	DNA	0.0	0.0	0.0	0.0	0.0	36.0	unfiltered alignments	0.0	0.0	0.0	0.0	0.0	0.0	Roadmap	Roadmap	0.0	0.0	0.0	0.0	single-ended	single-ended	2669419885	3313754238	1_2	1_1, 1_2	0.0	0.0	07e9a21bed39d101126c134f4c388801	a258a6b4d9ec4f00d8de8ffea826b869	s3://encode-public/2017/09/19/e41c647e-5461-42c9-9efb-297d14c47d35/ENCFF532BMQ.bam	s3://encode-public/2017/05/24/2d9c7c83-89bd-4316-94a5-c9080a56820b/ENCFF632UKV.bam
DNase-seq DNase-seq	ChIP-seq ChIP-seq	0.0	0.0	0.0	0.0	0.0	0.0	low read depth, low spot score	0.0	1	1	0.0	0.0	nan	0.0	0.0	0.0	0.0	0.0	Homo sapiens	unknown	unknown	stomach	UBERON:0000945	UBERON:0000945	stomach	0.0	0.0	0.0	tissue	tissue	0.0	0.0	ENCFF549HLL, ENCFF629RQV, ENCFF726SST	ENCFF053CBZ, ENCFF303NHQ, ENCFF394YBR, ENCFF564PES, ENCFF765XNJ, ENCFF807MUK, ENCFF851QYW	ENCSR782SSS	ENCSR204OJS	2013-07-31	2019-02-12	0.0	H3K27ac-human	released	released	ENCFF532BMQ	ENCFF532BMQ	ENCFF824THT	ENCFF824THT	hg19	https://www.encodeproject.org/files/ENCFF532BMQ/@@download/ENCFF532BMQ.bam	https://www.encodeproject.org/files/ENCFF824THT/@@download/ENCFF824THT.bam	bam	0.0	0.0	bam	0.0	ENCODE Processing Pipeline	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	DNA	DNA	0.0	0.0	0.0	0.0	0.0	76.0	unfiltered alignments	0.0	0.0	0.0	0.0	0.0	0.0	Roadmap	ENCODE	0.0	0.0	0.0	0.0	single-ended	single-ended	2669419885	3643357591	1_2	1_1, 1_2	0.0	0.0	07e9a21bed39d101126c134f4c388801	18ddc985d18cc73d4f7a9d4d39c9d4d3	s3://encode-public/2017/09/19/e41c647e-5461-42c9-9efb-297d14c47d35/ENCFF532BMQ.bam	s3://encode-public/2019/02/09/9c908d30-7e6f-4c03-87fc-4a10289ae369/ENCFF824THT.bam
DNase-seq DNase-seq	ChIP-seq ChIP-seq	0.0	0.0	0.0	mismatched status	0.0	0.0	low read depth, low spot score	0.0	1	1	0.0	0.0	nan	0.0	0.0	0.0	0.0	0.0	Homo sapiens	unknown	unknown	stomach	UBERON:0000945	UBERON:0000945	stomach	0.0	0.0	0.0	tissue	tissue	0.0	0.0	ENCFF549HLL, ENCFF957QCQ	ENCFF003HGP, ENCFF260PYL, ENCFF718MGE, ENCFF753SNQ, ENCFF807MUK	ENCSR522FGG	ENCSR944KAZ	2013-07-31	2019-09-12	0.0	H3K27ac-human	released	released	ENCFF801MAX	ENCFF801MAX	ENCFF702ZFB	ENCFF702ZFB	hg19	https://www.encodeproject.org/files/ENCFF801MAX/@@download/ENCFF801MAX.bam	https://www.encodeproject.org/files/ENCFF702ZFB/@@download/ENCFF702ZFB.bam	bam	0.0	0.0	bam	0.0	ENCODE Processing Pipeline	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	DNA	DNA	0.0	0.0	0.0	0.0	0.0	76.0	unfiltered alignments	0.0	0.0	0.0	0.0	0.0	0.0	Roadmap	ENCODE	0.0	0.0	0.0	0.0	single-ended	single-ended	1192985588	2868023415	1_1	1_1, 1_2	0.0	0.0	73199871e9fb1b237b799ffa122ba4ec	2816061de525343a011d48670f4313ac	s3://encode-public/2017/09/19/023f854e-3983-4cd8-a58f-e7406f19c207/ENCFF801MAX.bam	s3://encode-public/2019/08/07/58d6bf8d-f889-4b79-a075-973acba8f37a/ENCFF702ZFB.bam
DNase-seq DNase-seq	ChIP-seq ChIP-seq	0.0	0.0	0.0	0.0	0.0	0.0	low read depth, low spot score	0.0	1	1	0.0	0.0	nan	0.0	0.0	0.0	0.0	0.0	Homo sapiens	unknown	unknown	stomach	UBERON:0000945	UBERON:0000945	stomach	0.0	0.0	0.0	tissue	tissue	0.0	0.0	ENCFF549HLL, ENCFF957QCQ	ENCFF539VAQ, ENCFF608CMJ, ENCFF746EJK, ENCFF807MUK, ENCFF862SNF	ENCSR522FGG	ENCSR751BHO	2013-07-31	2018-12-14	0.0	H3K27ac-human	released	released	ENCFF801MAX	ENCFF801MAX	ENCFF732RRR	ENCFF732RRR	hg19	https://www.encodeproject.org/files/ENCFF801MAX/@@download/ENCFF801MAX.bam	https://www.encodeproject.org/files/ENCFF732RRR/@@download/ENCFF732RRR.bam	bam	0.0	0.0	bam	0.0	ENCODE Processing Pipeline	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	DNA	DNA	0.0	0.0	0.0	0.0	0.0	76.0	unfiltered alignments	0.0	0.0	0.0	0.0	0.0	0.0	Roadmap	ENCODE	0.0	0.0	0.0	0.0	single-ended	single-ended	1192985588	2636506571	1_1	1_1, 1_2	0.0	0.0	73199871e9fb1b237b799ffa122ba4ec	926b11be3044a636b72e2a3ad1c266dc	s3://encode-public/2017/09/19/023f854e-3983-4cd8-a58f-e7406f19c207/ENCFF801MAX.bam	s3://encode-public/2018/11/27/dd9a9d0e-d977-44ce-96e4-126a8a3c3135/ENCFF732RRR.bam
DNase-seq DNase-seq	ChIP-seq ChIP-seq	0.0	0.0	0.0	0.0	0.0	0.0	low read depth, low spot score	mixed read lengths, moderate library complexity, inconsistent platforms, low read length, mild to moderate bottlenecking	1	1	0.0	0.0	nan	0.0	0.0	0.0	0.0	0.0	Homo sapiens	unknown	unknown	stomach	UBERON:0000945	UBERON:0000945	stomach	0.0	0.0	0.0	tissue	tissue	0.0	0.0	ENCFF549HLL, ENCFF957QCQ	ENCFF666EGF, ENCFF669MHN, ENCFF807MUK	ENCSR522FGG	ENCSR437QMD	2013-07-31	2013-07-31	0.0	H3K27ac-human	released	released	ENCFF801MAX	ENCFF801MAX	ENCFF632UKV	ENCFF632UKV	hg19	https://www.encodeproject.org/files/ENCFF801MAX/@@download/ENCFF801MAX.bam	https://www.encodeproject.org/files/ENCFF632UKV/@@download/ENCFF632UKV.bam	bam	0.0	0.0	bam	0.0	ENCODE Processing Pipeline	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	DNA	DNA	0.0	0.0	0.0	0.0	0.0	36.0	unfiltered alignments	0.0	0.0	0.0	0.0	0.0	0.0	Roadmap	Roadmap	0.0	0.0	0.0	0.0	single-ended	single-ended	1192985588	3313754238	1_1	1_1, 1_2	0.0	0.0	73199871e9fb1b237b799ffa122ba4ec	a258a6b4d9ec4f00d8de8ffea826b869	s3://encode-public/2017/09/19/023f854e-3983-4cd8-a58f-e7406f19c207/ENCFF801MAX.bam	s3://encode-public/2017/05/24/2d9c7c83-89bd-4316-94a5-c9080a56820b/ENCFF632UKV.bam
DNase-seq DNase-seq	ChIP-seq ChIP-seq	0.0	0.0	0.0	0.0	0.0	0.0	low read depth, low spot score	0.0	1	1	0.0	0.0	nan	0.0	0.0	0.0	0.0	0.0	Homo sapiens	unknown	unknown	stomach	UBERON:0000945	UBERON:0000945	stomach	0.0	0.0	0.0	tissue	tissue	0.0	0.0	ENCFF549HLL, ENCFF957QCQ	ENCFF053CBZ, ENCFF303NHQ, ENCFF394YBR, ENCFF564PES, ENCFF765XNJ, ENCFF807MUK, ENCFF851QYW	ENCSR522FGG	ENCSR204OJS	2013-07-31	2019-02-12	0.0	H3K27ac-human	released	released	ENCFF801MAX	ENCFF801MAX	ENCFF824THT	ENCFF824THT	hg19	https://www.encodeproject.org/files/ENCFF801MAX/@@download/ENCFF801MAX.bam	https://www.encodeproject.org/files/ENCFF824THT/@@download/ENCFF824THT.bam	bam	0.0	0.0	bam	0.0	ENCODE Processing Pipeline	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	DNA	DNA	0.0	0.0	0.0	0.0	0.0	76.0	unfiltered alignments	0.0	0.0	0.0	0.0	0.0	0.0	Roadmap	ENCODE	0.0	0.0	0.0	0.0	single-ended	single-ended	1192985588	3643357591	1_1	1_1, 1_2	0.0	0.0	73199871e9fb1b237b799ffa122ba4ec	18ddc985d18cc73d4f7a9d4d39c9d4d3	s3://encode-public/2017/09/19/023f854e-3983-4cd8-a58f-e7406f19c207/ENCFF801MAX.bam	s3://encode-public/2019/02/09/9c908d30-7e6f-4c03-87fc-4a10289ae369/ENCFF824THT.bam
